all_agree_true_count,claim_disagreement_count,claim_disagreement_type,claim_key,claim_source,claude_dir,claude_dir_set,consensus_confidence,consensus_data_source,consensus_effect_pct,consensus_notes,consensus_support,construct_drift_count,construct_drift_flags,cross_model_direction_agreement,cross_model_direction_set,cross_model_support_n,drift_arm_mismatch,drift_concentration_vs_content,drift_figure_only_target,drift_pooled_vs_subgroup_mismatch,drift_timepoint_mismatch,drift_tissue_mismatch,element,element_mismatch_flag,gemini_dir,gemini_dir_set,has_factorial_structure,has_n,has_tc_confusion,has_variance,high_disagreement_flag,is_control_paper,kimi_dir,kimi_dir_set,pairwise_all_agree_rate_claim,pairwise_claim_available,pairwise_element,pairwise_relaxed_claude_dir_set,pairwise_relaxed_gemini_dir_set,pairwise_relaxed_kimi_dir_set,pairwise_relaxed_row_count,pairwise_relaxed_support_n,pairwise_relaxed_tissues,pairwise_row_count,pairwise_tissue,paper_agreement_fraction,paper_direction_agreement_rate,paper_id,paper_pairwise_all_agree_rate,paper_recon_warning_count,paper_recon_warnings,paper_root_cause,paper_root_cause_confidence,paper_root_cause_note,report_figure_digitization_limit,report_no_concentration_data,report_overall_partial,report_status_skip,report_treatment_arm_confusion,report_wrong_tissue,report_zero_match,risk_flag_count,risk_flags,swap_risk_flag,tissue,warning_averaging_risk,warning_factorial_risk,warning_figure_only_risk,warning_multi_condition_risk,warning_sparse_recon_risk,warning_tc_confusion_risk,warning_timepoint_risk
,1,kimi_only,034_Johnson_1997::B::stem,consensus_observation,,,high,Table 3,-10.0,Models agree (diff=0.0%),2,0,[],,[],0,False,False,False,False,False,False,B,False,,,False,False,False,False,False,False,,,,,,"[""decrease"", ""no-change""]",[],"[""decrease"", ""no-change""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
0,0,,034_Johnson_1997::Ca::leaf,consensus_observation,increase,"[""increase""]",high,Table 3,15.51724137931036,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",2,False,False,False,False,False,False,Ca,False,,[],False,False,False,False,False,False,increase,"[""increase""]",0.0,True,Ca,"[""decrease"", ""increase""]",[],"[""decrease"", ""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",1,leaf,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,leaf,False,False,False,False,True,False,False
,0,,034_Johnson_1997::Ca::stem,consensus_observation,,,high,Table 3,-6.097560975609748,Models agree (diff=0.0%),2,0,[],,[],0,False,False,False,False,False,False,Ca,False,,,False,False,False,False,False,False,,,,,,"[""decrease"", ""increase""]",[],"[""decrease"", ""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
0,2,kimi_only;kimi_only,034_Johnson_1997::Cu::leaf,disagreement_only,increase,"[""increase""]",medium,Table 3,-1.886792452830182,Not significant,0,0,[],True,"[""increase""]",2,False,False,False,False,False,False,Cu,False,,[],False,False,False,False,False,False,increase,"[""increase""]",0.0,True,Cu,"[""increase""]",[],"[""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",1,leaf,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,leaf,False,False,False,False,True,False,False
,2,kimi_only;kimi_only,034_Johnson_1997::Cu::stem,disagreement_only,,,medium,Table 3,12.307692307692305,Not significant,0,0,[],,[],0,False,False,False,False,False,False,Cu,False,,,False,False,False,False,False,False,,,,,,"[""increase""]",[],"[""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
0,2,kimi_only;kimi_only,034_Johnson_1997::Fe::leaf,disagreement_only,increase,"[""increase""]",medium,Table 3,-16.666666666666664,Not significant,0,0,[],True,"[""increase""]",2,False,False,False,False,False,False,Fe,False,,[],False,False,False,False,False,False,increase,"[""increase""]",0.0,True,Fe,"[""decrease"", ""increase""]",[],"[""decrease"", ""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",1,leaf,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,leaf,False,False,False,False,True,False,False
,2,kimi_only;kimi_only,034_Johnson_1997::Fe::stem,disagreement_only,,,medium,Table 3,43.90243902439025,Not significant,0,0,[],,[],0,False,False,False,False,False,False,Fe,False,,,False,False,False,False,False,False,,,,,,"[""decrease"", ""increase""]",[],"[""decrease"", ""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
0,0,,034_Johnson_1997::K::leaf,consensus_observation,increase,"[""increase""]",high,Table 3,0.0,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",2,False,False,False,False,False,False,K,False,,[],False,False,False,False,False,False,increase,"[""increase""]",0.0,True,K,"[""increase""]",[],"[""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",1,leaf,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,leaf,False,False,False,False,True,False,False
,0,,034_Johnson_1997::K::stem,consensus_observation,,,high,Table 3,7.692307692307699,Models agree (diff=0.0%),2,0,[],,[],0,False,False,False,False,False,False,K,False,,,False,False,False,False,False,False,,,,,,"[""increase""]",[],"[""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
0,0,,034_Johnson_1997::Mg::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 3,-14.285714285714295,Models agree (diff=0.0%),2,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Mg,False,,[],False,False,False,False,False,False,decrease,"[""decrease""]",0.0,True,Mg,"[""decrease""]",[],"[""decrease""]",4,2,"[""leaf"", ""litter"", ""whole""]",1,leaf,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,leaf,False,False,False,False,True,False,False
,0,,034_Johnson_1997::Mg::stem,consensus_observation,,,high,Table 3,-18.181818181818183,Models agree (diff=0.0%),2,0,[],,[],0,False,False,False,False,False,False,Mg,False,,,False,False,False,False,False,False,,,,,,"[""decrease""]",[],"[""decrease""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
0,1,claude_only,034_Johnson_1997::Mg::whole,disagreement_only,decrease,"[""decrease""]",high,Table 3,-23.076923076923077,Significant difference (p<0.01),0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Mg,False,,[],False,False,False,False,False,False,decrease,"[""decrease""]",0.0,True,Mg,"[""decrease""]",[],"[""decrease""]",4,2,"[""leaf"", ""litter"", ""whole""]",2,whole,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,whole plant,False,False,False,False,True,False,False
0,1,kimi_only,034_Johnson_1997::Mn::leaf,consensus_observation,increase,"[""increase""]",high,Table 3,36.507936507936506,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",2,False,False,False,False,False,False,Mn,False,,[],False,False,False,False,False,False,increase,"[""increase""]",0.0,True,Mn,"[""increase""]",[],"[""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",1,leaf,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,leaf,False,False,False,False,True,False,False
,2,kimi_only;kimi_only,034_Johnson_1997::Mn::stem,disagreement_only,,,medium,Table 3,0.0,Not significant,0,0,[],,[],0,False,False,False,False,False,False,Mn,False,,,False,False,False,False,False,False,,,,,,"[""increase""]",[],"[""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
0,0,,034_Johnson_1997::N::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 3,-12.09677419354838,Models agree (diff=0.0%),2,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,N,False,,[],False,False,False,False,False,False,decrease,"[""decrease""]",0.0,True,N,"[""decrease""]",[],"[""decrease"", ""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",1,leaf,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,leaf,False,False,False,False,True,False,False
,0,,034_Johnson_1997::N::stem,consensus_observation,,,high,Table 3,-15.217391304347828,Models agree (diff=0.0%),2,0,[],,[],0,False,False,False,False,False,False,N,False,,,False,False,False,False,False,False,,,,,,"[""decrease""]",[],"[""decrease"", ""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
0,1,claude_only,034_Johnson_1997::N::whole,disagreement_only,decrease,"[""decrease""]",high,Table 3,-17.105263157894736,Significant difference (p<0.01),0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,N,False,,[],False,False,False,False,False,False,decrease,"[""decrease""]",0.0,True,N,"[""decrease""]",[],"[""decrease"", ""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",2,whole,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,whole plant,False,False,False,False,True,False,False
0,0,,034_Johnson_1997::P::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 3,0.0,Models agree (diff=0.0%),2,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,P,False,,[],False,False,False,False,False,False,decrease,"[""decrease""]",0.0,True,P,"[""decrease""]",[],"[""decrease""]",4,2,"[""leaf"", ""litter"", ""whole""]",1,leaf,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,leaf,False,False,False,False,True,False,False
,0,,034_Johnson_1997::P::stem,consensus_observation,,,high,Table 3,-8.33333333333333,Models agree (diff=0.0%),2,0,[],,[],0,False,False,False,False,False,False,P,False,,,False,False,False,False,False,False,,,,,,"[""decrease""]",[],"[""decrease""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
0,1,claude_only,034_Johnson_1997::P::whole,disagreement_only,decrease,"[""decrease""]",high,Table 3,-14.285714285714295,Significant difference (p<0.01),0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,P,False,,[],False,False,False,False,False,False,decrease,"[""decrease""]",0.0,True,P,"[""decrease""]",[],"[""decrease""]",4,2,"[""leaf"", ""litter"", ""whole""]",2,whole,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,whole plant,False,False,False,False,True,False,False
0,0,,034_Johnson_1997::S::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 3,-24.0,Models agree (diff=0.0%),2,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,S,False,,[],False,False,False,False,False,False,decrease,"[""decrease""]",0.0,True,S,"[""decrease""]",[],"[""decrease""]",4,2,"[""leaf"", ""litter"", ""whole""]",1,leaf,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,2,"[""missing_variance"", ""warning_sparse_recon_risk""]",False,leaf,False,False,False,False,True,False,False
,2,kimi_only;kimi_only,034_Johnson_1997::S::stem,disagreement_only,,,medium,Table 3,-6.986899563318777,Not significant,0,0,[],,[],0,False,False,False,False,False,False,S,False,,,False,False,False,False,False,False,,,,,,"[""decrease""]",[],"[""decrease""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
0,1,claude_only,034_Johnson_1997::S::whole,disagreement_only,decrease,"[""decrease""]",high,Table 3,-22.781065088757398,Significant difference (p<0.01),0,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,S,False,,[],False,False,False,False,False,False,decrease,"[""decrease""]",0.0,True,S,"[""decrease""]",[],"[""decrease""]",4,2,"[""leaf"", ""litter"", ""whole""]",2,whole,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,whole plant,False,False,False,False,True,False,False
0,2,kimi_only;kimi_only,034_Johnson_1997::Zn::leaf,disagreement_only,increase,"[""increase""]",medium,Table 3,8.333333333333332,Not significant,0,0,[],True,"[""increase""]",2,False,False,False,False,False,False,Zn,False,,[],False,False,False,False,False,False,increase,"[""increase""]",0.0,True,Zn,"[""decrease"", ""increase""]",[],"[""decrease"", ""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",1,leaf,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,leaf,False,False,False,False,True,False,False
,2,kimi_only;kimi_only,034_Johnson_1997::Zn::stem,disagreement_only,,,medium,Table 3,-11.904761904761903,Not significant,0,0,[],,[],0,False,False,False,False,False,False,Zn,False,,,False,False,False,False,False,False,,,,,,"[""decrease"", ""increase""]",[],"[""decrease"", ""increase""]",4,2,"[""leaf"", ""litter"", ""whole""]",,,0.5909,1.0,034_Johnson_1997,0.0,1,"[""Recon error: 'list' object has no attribute 'get'""]",,,,False,False,False,False,False,False,False,4,"[""disagreement_present"", ""missing_variance"", ""partial_model_support"", ""warning_sparse_recon_risk""]",False,stem,False,False,False,False,True,False,False
1,0,,035_Oksanen_2005::B::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 8,-1.2024048096192415,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""decrease""]",3,True,False,False,True,False,False,B,False,decrease,"[""decrease""]",True,True,True,True,False,False,decrease,"[""decrease""]",1.0,True,B,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
1,0,,035_Oksanen_2005::Ca::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 8,-12.170639899623586,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""decrease""]",3,True,False,False,True,False,False,Ca,False,decrease,"[""decrease""]",True,True,True,True,False,False,decrease,"[""decrease""]",1.0,True,Ca,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
1,0,,035_Oksanen_2005::Cu::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 8,-17.902350813743222,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""decrease""]",3,True,False,False,True,False,False,Cu,False,decrease,"[""decrease""]",True,True,True,True,False,False,decrease,"[""decrease""]",1.0,True,Cu,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
1,0,,035_Oksanen_2005::Fe::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 8,-15.75221238938053,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""decrease""]",3,True,False,False,True,False,False,Fe,False,decrease,"[""decrease""]",True,True,True,True,False,False,decrease,"[""decrease""]",1.0,True,Fe,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
1,0,,035_Oksanen_2005::K::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 8,-13.54292623941958,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""decrease""]",3,True,False,False,True,False,False,K,False,decrease,"[""decrease""]",True,True,True,True,False,False,decrease,"[""decrease""]",1.0,True,K,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
1,0,,035_Oksanen_2005::Mg::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 8,-8.814589665653497,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""decrease""]",3,True,False,False,True,False,False,Mg,False,decrease,"[""decrease""]",True,True,True,True,False,False,decrease,"[""decrease""]",1.0,True,Mg,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
1,0,,035_Oksanen_2005::Mn::leaf,consensus_observation,increase,"[""increase""]",high,Table 8,2.4590163934426252,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""increase""]",3,True,False,False,True,False,False,Mn,False,increase,"[""increase""]",True,True,True,True,False,False,increase,"[""increase""]",1.0,True,Mn,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
1,0,,035_Oksanen_2005::N::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 8,-14.975845410628011,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""decrease""]",3,True,False,False,True,False,False,N,False,decrease,"[""decrease""]",True,True,True,True,False,False,decrease,"[""decrease""]",1.0,True,N,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
1,0,,035_Oksanen_2005::P::leaf,consensus_observation,decrease,"[""decrease""]",high,Table 8,-3.7037037037037006,Models agree (diff=0.0%),2,2,"[""arm_mismatch"", ""pooled_vs_subgroup_mismatch""]",True,"[""decrease""]",3,True,False,False,True,False,False,P,False,decrease,"[""decrease""]",True,True,True,True,False,False,decrease,"[""decrease""]",1.0,True,P,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""leaf""]",1,leaf,1.0,1.0,035_Oksanen_2005,0.7333,5,"[""This is a CO2 x ozone interaction study - be careful to extract CO2-only effects"", ""Multiple treatments: CC (chamber control), EC (elevated CO2), EO (elevated ozone), EC+EO (both elevated)"", ""Data pooled across 3 years and 2 clones - verify if year/clone effects need consideration"", ""Some nutrients show significant CO2 x ozone interactions - extract main CO2 effects only"", ""Table 8 shows pooled data which may be most appropriate for extraction""]",matching_alignment_artifact,high,Inferred from per-paper report: tissue / arm / factorial alignment issue.,False,False,True,False,True,False,False,4,"[""factorial_structure"", ""paper_alignment_known"", ""tc_confusion"", ""warning_multi_condition_risk""]",False,leaf,False,True,False,True,False,True,False
