row_id,side,paper_id,outcome_canonical,crop,treatment_level,co_amendment,co_amendment_level,timepoint,aggregation_level,unit_canonical,control_token,treatment_mean,control_mean,source_locator,is_figure,evidence,decoder
047_Rodenkirchen_2009__ai__92,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.125,,Figure 1,1,"element='Zn'->zn | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__93,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.125,,Figure 1,1,"element='Zn'->zn | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__94,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.1,,Figure 1,1,"element='Zn'->zn | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__95,ai,047_Rodenkirchen_2009,mineral_concentration,na,zn,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0667,,Figure 1,1,"element='Zn'->zn | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__96,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2857,,Figure 1,1,"element='Fe'->fe | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__97,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.3143,,Figure 1,1,"element='Fe'->fe | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__98,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.2,,Figure 1,1,"element='Fe'->fe | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__99,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.0465,,Figure 1,1,"element='Fe'->fe | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__100,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.1765,,Figure 1,1,"element='Fe'->fe | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__101,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.15,,Figure 1,1,"element='Fe'->fe | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__102,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0667,,Figure 1,1,"element='Fe'->fe | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__103,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Fe'->fe | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__104,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Fe'->fe | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__105,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0909,,Figure 1,1,"element='Fe'->fe | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__106,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Fe'->fe | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__107,ai,047_Rodenkirchen_2009,mineral_concentration,na,fe,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0625,,Figure 1,1,"element='Fe'->fe | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__108,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1,,Figure 1,1,"element='Mn'->mn | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__109,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1071,,Figure 1,1,"element='Mn'->mn | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__110,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0909,,Figure 1,1,"element='Mn'->mn | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__111,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0833,,Figure 1,1,"element='Mn'->mn | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__112,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0667,,Figure 1,1,"element='Mn'->mn | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), P. croceum' C_desc='aCO2 (400 ppm), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__113,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.1053,,Figure 1,1,"element='Mn'->mn | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), P. croceum' C_desc='aCO2+N (400 ppm+N), P. croceum' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__114,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.125,,Figure 1,1,"element='Mn'->mn | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__115,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,above_ground,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Mn'->mn | tissue='shoot'->above_ground | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: shoot/stem-class -> above_ground (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__116,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.1,,Figure 1,1,"element='Mn'->mn | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__117,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,edible,,eco2_700_amb_400,single_cell,ratio,ambient_co2,-0.0909,,Figure 1,1,"element='Mn'->mn | tissue='root'->edible | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: storage-root tissue -> edible (GT convention) ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__118,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0.0769,,Figure 1,1,"element='Mn'->mn | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2 (700 ppm), T. submollis' C_desc='aCO2 (400 ppm), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
047_Rodenkirchen_2009__ai__119,ai,047_Rodenkirchen_2009,mineral_concentration,na,mn,total_plant,,eco2_700_amb_400,single_cell,ratio,ambient_co2,0,,Figure 1,1,"element='Mn'->mn | tissue='total plant'->total_plant | no species/cultivar -> blank | CO2->eco2_700_amb_400 | lvl_suffix=[] tp_suffix=[] | T_desc='eCO2+N (700 ppm+N), T. submollis' C_desc='aCO2+N (400 ppm+N), T. submollis' | unit='ug/g' | src='Figure 1' || NOTE: tissue outside closed list: 'total plant' ; no species/cultivar -> blank ; CO2 e=700 a=400",rebuild_2026-08-19/loladze
