paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_biochar_feedstock,mod_biochar_rate_t_ha,mod_pyrolysis_temperature_C,mod_soil_type,mod_soil_pH,mod_climate_zone,mod_country,mod_experiment_type,mod_study_duration,mod_n_rate_kg_ha,mod_co_amendment,mod_year_of_measurement,p_value,significance,mod_biochar_application_rate_t_ha,mod_number_of_primary_studies,mod_number_of_observations,mod_total_studies_in_dataset,mod_study_type,mod_season,mod_model_R2,mod_model_p_value,mod_response_ratio_increment,mod_predictor_variable,mod_direction,mod_p_value_smooth_term,mod_significance_level,mod_cultivar,mod_region,mod_straw_rate_t_ha,mod_base_fertilization,mod_design,mod_replicates,mod_plot_size_m2,mod_plant_density_per_ha,mod_biochar_application_rate,mod_pyrolysis_temperature,mod_water_regime,mod_drought_stage,mod_biochar_application_rate_pct_ww,mod_pyrolysis_duration_h,mod_country_region,mod_study_duration_days,mod_biochar_pH,mod_biochar_CN_ratio,mod_biochar_HC_ratio,mod_biochar_N_pct,mod_n_fertilization_kg_N_ha,mod_compost,mod_biochar_type,mod_soil_salt_g_kg,mod_planting_density_plants_ha,mod_irrigation,mod_soil_SOC_g_kg,mod_soil_total_N_g_kg,mod_soil_available_N_mg_kg,mod_soil_available_P_mg_kg,mod_soil_available_K_mg_kg,mod_drought_level,mod_PGPR_strain,mod_biochar_application_rate_g_per_kg,mod_biochar_application_rate_g_per_pot,mod_soil_sand_content_pct,mod_seeding_density_g_per_pot,mod_soil_mass_kg,mod_biochar_rate_pct_ww,mod_subgroup,mod_n_datasets,mod_hedges_g,mod_ci_lower,mod_ci_upper,mod_p_value,mod_crops_included,mod_effect_pct_from_text,mod_biochar_rate,mod_regression_equation,mod_r_squared,mod_cumulative_biochar_applied_t_ha,mod_biochar_rate_tha_equiv,mod_fertilization_level,mod_N_rate_kg_ha,mod_soil_classification,mod_P_rate_range,mod_harvest_season,mod_fertilizer_level,mod_category,mod_n_comparisons,mod_n_papers,mod_median_biochar_pH,mod_soil_pH_category,mod_median_soil_pH,mod_median_biochar_rate_t_ha,mod_pyrolysis_method,mod_soil_EC_dSm,mod_NaCl_mM,mod_biochar_C_pct,mod_biochar_cumulative_t_ha,mod_study_duration_years,mod_application_year,mod_nitrogen_rate_kg_ha,mod_cumulative_biochar_rate_t_ha,mod_soil_organic_matter_g_kg,mod_latitude,mod_longitude,mod_mean_annual_temperature_C,mod_mean_annual_precipitation_mm,mod_P2O5_rate_kg_ha,mod_K2O_rate_kg_ha,mod_plot_area_m2
Tian_2018_Biochar_derived_from_corn_straw,Seed cotton yield,kg/ha,table,Table 3,6138.6,5602.7,9.565031145697619,3.0,3.0,,,,,,,,,"BC5: Corn straw biochar 5 t/ha/year + chemical fertilizer, year 2 (cumulative 10 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC5=a, Control=b. Significant. Lint yield vs control reported as 9.25%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,5.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2014,<0.05,a vs b,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,2.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Seed cotton yield,kg/ha,table,Table 3,6284.2,5602.7,12.163778178378282,3.0,3.0,,,,,,,,,"BC10: Corn straw biochar 10 t/ha/year + chemical fertilizer, year 2 (cumulative 20 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC10=a, Control=b. Significant. Lint yield vs control reported as 12.06%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,10.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2014,<0.05,a vs b,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,3.0,2.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Seed cotton yield,kg/ha,table,Table 3,6357.1,5602.7,13.464936548449865,3.0,3.0,,,,,,,,,"BC20: Corn straw biochar 20 t/ha/year + chemical fertilizer, year 2 (cumulative 40 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC20=a, Control=b. Significant. Lint yield vs control reported as 13.87%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,20.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2014,<0.05,a vs b,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,3.0,2.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Seed cotton yield,kg/ha,table,Table 3,6164.1,5704.9,8.049220845238317,3.0,3.0,,,,,,,,,"BC5: Corn straw biochar 5 t/ha/year + chemical fertilizer, year 3 (cumulative 15 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC5=b, Control=c. Significant. Lint yield vs control reported as 9.22%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,5.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2015,<0.05,b vs c,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,3.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Seed cotton yield,kg/ha,table,Table 3,6584.4,5704.9,15.41657171904854,3.0,3.0,,,,,,,,,"BC10: Corn straw biochar 10 t/ha/year + chemical fertilizer, year 3 (cumulative 30 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC10=a, Control=c. Significant. Lint yield vs control reported as 18.14%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,10.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2015,<0.05,a vs c,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,3.0,3.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Seed cotton yield,kg/ha,table,Table 3,6766.3,5704.9,18.605058809093947,3.0,3.0,,,,,,,,,"BC20: Corn straw biochar 20 t/ha/year + chemical fertilizer, year 3 (cumulative 60 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC20=a, Control=c. Significant. Lint yield vs control reported as 21.92%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,20.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2015,<0.05,a vs c,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,3.0,3.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Lint cotton yield,kg/ha,table,Table 3,2177.9,2016.8,7.987901626338761,3.0,3.0,,,,,,,,,"BC5: Corn straw biochar 5 t/ha/year + chemical fertilizer, year 1 (cumulative 5 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC5=b, Control=c. Paper reports lint yield increase of 7.98% vs control.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,5.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2013,<0.05,b vs c,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,1.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Lint cotton yield,kg/ha,table,Table 3,2201.5,2016.8,9.15807219357398,3.0,3.0,,,,,,,,,"BC10: Corn straw biochar 10 t/ha/year + chemical fertilizer, year 1 (cumulative 10 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC10=ab, Control=c. Paper reports lint yield increase of 9.18%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,10.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2013,<0.05,ab vs c,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,1.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Lint cotton yield,kg/ha,table,Table 3,2334.9,2016.8,15.772510908369702,3.0,3.0,,,,,,,,,"BC20: Corn straw biochar 20 t/ha/year + chemical fertilizer, year 1 (cumulative 20 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC20=a, Control=c. Paper reports lint yield increase of 15.77%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,20.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2013,<0.05,a vs c,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,3.0,1.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Lint cotton yield,kg/ha,table,Table 3,2763.7,2529.7,9.250108708542516,3.0,3.0,,,,,,,,,"BC5: Corn straw biochar 5 t/ha/year + chemical fertilizer, year 2 (cumulative 10 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC5=a, Control=b. Paper reports lint yield increase of 9.25%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,5.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2014,<0.05,a vs b,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,2.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Lint cotton yield,kg/ha,table,Table 3,2834.7,2529.7,12.056765624382338,3.0,3.0,,,,,,,,,"BC10: Corn straw biochar 10 t/ha/year + chemical fertilizer, year 2 (cumulative 20 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC10=a, Control=b. Paper reports lint yield increase of 12.06%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,10.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2014,<0.05,a vs b,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,3.0,2.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Lint cotton yield,kg/ha,table,Table 3,2880.1,2529.7,13.851444835355975,3.0,3.0,,,,,,,,,"BC20: Corn straw biochar 20 t/ha/year + chemical fertilizer, year 2 (cumulative 40 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC20=a, Control=b. Paper reports lint yield increase of 13.87%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,20.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2014,<0.05,a vs b,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,3.0,2.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Lint cotton yield,kg/ha,table,Table 3,2606.87,2386.58,9.230363113744353,3.0,3.0,,,,,,,,,"BC5: Corn straw biochar 5 t/ha/year + chemical fertilizer, year 3 (cumulative 15 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC5=b, Control=c. Paper reports lint yield increase of 9.22%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,5.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2015,<0.05,b vs c,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,3.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Lint cotton yield,kg/ha,table,Table 3,2819.14,2386.58,18.124680505158004,3.0,3.0,,,,,,,,,"BC10: Corn straw biochar 10 t/ha/year + chemical fertilizer, year 3 (cumulative 30 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC10=a, Control=c. Paper reports lint yield increase of 18.14%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,10.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2015,<0.05,a vs c,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,3.0,3.0,,,,,,,,,,
Tian_2018_Biochar_derived_from_corn_straw,Lint cotton yield,kg/ha,table,Table 3,2909.93,2386.58,21.9288689254079,3.0,3.0,,,,,,,,,"BC20: Corn straw biochar 20 t/ha/year + chemical fertilizer, year 3 (cumulative 60 t/ha)","Control: Chemical fertilizer only, no biochar",high,"Duncan's letter grouping: BC20=a, Control=c. Paper reports lint yield increase of 21.92%.",Biochar derived from corn straw affected availability and distribution of soil nutrients and cotton yield,"Xiaofei Tian, Chengliang Li, Min Zhang, Yongshan Wan, Zhihua Xie, Baocheng Chen, Wenqing Li",2018,PLoS ONE,10.1371/journal.pone.0189924,Cotton (Lu Yanmian 28),Corn straw,20.0,450,Inceptisol (silt loam),7.67,Temperate (Dwa),China,Field,,,"Chemical fertilizer (220 kg N/ha, 180 kg P2O5/ha, 90 kg K2O/ha)",2015,<0.05,a vs c,,,,,,,,,,,,,,,Shandong Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,3.0,3.0,,,,,,,,,,
Uddin_2024_Response_of_Biochar_to_Plant,Soybean seed yield,t/ha,table,Table 1,1.8,1.6,12.499999999999996,3.0,3.0,SE,,0.1,0.1,0.1,0.1,,,20 t/ha sawdust biochar (no fertilizer),"Control (no biochar, no fertilizer)",high,"RCBD with 3 replications. Variance values (±) not explicitly labeled as SE or SD; assumed SE based on RCBD design and DMRT reporting convention. DMRT letters: control=c, biochar=bc (not significantly different from control at 5%).",Response of Biochar to Plant Nutrients and Yield of Glycine max In Non-saline Tidal Ecosystem,"Hossain MA, Uddin MMK, Rahman MT, Maniruzzaman M, Rana MM, Rahaman A",2024,Dietary Nourishment and Food Processing Techniques,10.9567/ISSN.2024/WSJ.92,Glycine max (BARI Soybean-6),Sawdust,,,Silt clay loam,7.2,Subtropical,,Field,January-May 2018 (~4 months),,Biochar alone,,<0.05,bc vs c,20.0,,,,,,,,,,,,,,,,,,,,,,>500°C,,,,,Bangladesh (Patuakhali),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uddin_2024_Response_of_Biochar_to_Plant,Soybean seed yield,t/ha,table,Table 1,2.18,1.96,11.224489795918377,3.0,3.0,SE,,0.02,0.12,0.02,0.12,,,"20 t/ha sawdust biochar + recommended fertilizers (Urea 60, TSP 175, MOP 120, Gypsum 115 kg/ha)","Recommended fertilizers only (Urea 60, TSP 175, MOP 120, Gypsum 115 kg/ha)",high,"RCBD with 3 replications. Variance values (±) not explicitly labeled as SE or SD; assumed SE based on RCBD design and DMRT reporting convention. DMRT letters: rec fert=ab, biochar+rec fert=a (significantly different groups). This is the biochar-added-to-fertilizer comparison with same base fertilization.",Response of Biochar to Plant Nutrients and Yield of Glycine max In Non-saline Tidal Ecosystem,"Hossain MA, Uddin MMK, Rahman MT, Maniruzzaman M, Rana MM, Rahaman A",2024,Dietary Nourishment and Food Processing Techniques,10.9567/ISSN.2024/WSJ.92,Glycine max (BARI Soybean-6),Sawdust,,,Silt clay loam,7.2,Subtropical,,Field,January-May 2018 (~4 months),,Biochar + recommended fertilizers,,<0.05,a vs ab,20.0,,,,,,,,,,,,,,,,,,,,,,>500°C,,,,,Bangladesh (Patuakhali),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Peanut yield,t/ha,table,Table 4,6.51,5.68,14.612676056338032,3.0,3.0,SE,,0.14,0.17,0.14,0.17,,,Biochar 10 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B10 vs B0 in 2018. Letters: B10=a, B0=b (significantly different). Cultivar Baisha 1016.","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2018 (Year 1),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,<0.05,*,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Peanut yield,t/ha,table,Table 4,6.29,5.68,10.739436619718317,3.0,3.0,SE,,0.19,0.17,0.19,0.17,,,Biochar 20 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B20 vs B0 in 2018. Letters: B20=a, B0=b (significantly different).","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2018 (Year 1),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,<0.05,*,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Peanut yield,t/ha,table,Table 4,5.69,5.68,0.1760563380281809,3.0,3.0,SE,,0.18,0.17,0.18,0.17,,,Biochar 40 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B40 vs B0 in 2018. Letters: B40=b, B0=b (not significantly different).","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2018 (Year 1),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,>0.05,ns,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Peanut yield,t/ha,table,Table 4,6.23,5.48,13.686131386861314,3.0,3.0,SE,,0.1,0.22,0.1,0.22,,,Biochar 10 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B10 vs B0 in 2019. Letters: B10=a, B0=b (significantly different).","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2019 (Year 2),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,<0.05,*,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Peanut yield,t/ha,table,Table 4,6.1,5.48,11.313868613138672,3.0,3.0,SE,,0.1,0.22,0.1,0.22,,,Biochar 20 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B20 vs B0 in 2019. Letters: B20=a, B0=b (significantly different).","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2019 (Year 2),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,<0.05,*,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_2021_Photosynthesis_Chlorophyll_Fluorescence_and_Yield,Peanut yield,t/ha,table,Table 4,5.49,5.48,0.1824817518248136,3.0,3.0,SE,,0.17,0.22,0.17,0.22,,,Biochar 40 t/ha + basal fertilizer,No biochar (B0) + basal fertilizer,high,"B40 vs B0 in 2019. Letters: B40=b, B0=b (not significantly different).","Photosynthesis, Chlorophyll Fluorescence, and Yield of Peanut in Response to Biochar Application","Wang S, Zheng J, Wang Y, Yang Q, Chen T, Chen Y, Chi D, Xia G, Siddique KHM, Wang T",2021,Frontiers in Plant Science,10.3389/fpls.2021.650432,Peanut (Arachis hypogaea L.),Maize straw,,600,Sandy loam,5.96,Semi-arid temperate,,Field,2019 (Year 2),,"Basal fertilizer (50 kg/ha N, 170 kg/ha P2O5, 156 kg/ha K2O)",,>0.05,ns,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liaoning Province, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
