row_id,topic,paper_id,title,authors,year,journal,doi,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,table_or_figure,notes,moderators
mycorrhiza_yield::Short_Notes__Application_of_Vesicular_Ar_2023::530,mycorrhiza_yield,Short_Notes__Application_of_Vesicular_Ar_2023,Short Notes: Application of Vesicular Arbuscular Mycorrhiza: Increasing the Yield of Okra,"Dahilig, M.O. & Rosales, R.J.G.",2023,Basrah Journal of Agricultural Sciences,10.37077/25200860.2023.36.1.21,Fruit diameter,cm,1.28,1.27,0.79,3.0,3.0,SE,,,,,,"Mycorrhiza (mykovam, 5 g per hole)",No fertilizer and no mycorrhiza,high,table,Table 1,No significant difference between any treatments for fruit diameter. Numeric SE values not reported in table.,"{'mod_crop_species': 'Okra (Abelmoschus esculentus)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'Commercial VAM (mykovam)', 'mod_n_fertilization': 'none applied', 'mod_study_type': 'field', 'mod_soil_type': 'not reported', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'tropical (Ilocos Norte, Philippines)', 'mod_phosphorus_level': 'none applied'}"
mycorrhiza_yield::Short_Notes__Application_of_Vesicular_Ar_2023::531,mycorrhiza_yield,Short_Notes__Application_of_Vesicular_Ar_2023,Short Notes: Application of Vesicular Arbuscular Mycorrhiza: Increasing the Yield of Okra,"Dahilig, M.O. & Rosales, R.J.G.",2023,Basrah Journal of Agricultural Sciences,10.37077/25200860.2023.36.1.21,Yield per hectare,ton/ha,31.6,10.25,208.29,3.0,3.0,SE,,,,,,"Mycorrhiza (mykovam, 5 g per hole)",No fertilizer and no mycorrhiza,high,table,Table 1,Mycorrhiza (a) significantly different from No Fertilizer (d) by Tukey HSD. Yield almost double that of control. Numeric SE values not reported in table despite footnote stating values are means ± SE.,"{'mod_crop_species': 'Okra (Abelmoschus esculentus)', 'mod_crop_functional_group': 'non-legume forb', 'mod_amf_species': 'Commercial VAM (mykovam)', 'mod_n_fertilization': 'none applied', 'mod_study_type': 'field', 'mod_soil_type': 'not reported', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'tropical (Ilocos Norte, Philippines)', 'mod_phosphorus_level': 'none applied'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::532,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Shoot dry weight,g/plant,111.47,56.47,97.4,15.0,15.0,SD,,12.86,3.42,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,table,Table 3,"M treatment vs C. Mycorrhization frequency: M=95%, C=35%. Letters indicate significant differences (SNK test p<0.05).","{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::534,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Leaves number,number/plant,142.2,82.8,71.7,15.0,15.0,SD,,4.6,1.09,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,table,Table 3,M treatment vs C.,"{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::535,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Flowers number,number/plant,86.6,43.0,101.4,15.0,15.0,SD,,1.14,4.58,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,table,Table 3,M treatment vs C. Flowers measured at flowering stage (April 2017).,"{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::536,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Sugar content,mg eq glucose/g DW,1532.6,1051.8,45.7,4.0,4.0,SD,,58.61,53.15,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,table,Table 3,"M treatment vs C. Biochemical parameter, n=4 determinations.","{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::537,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Protein content,mg eq albumine bovine/g DW,328.46,128.46,155.7,4.0,4.0,SD,,23.82,4.07,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,table,Table 3,"M treatment vs C. Biochemical parameter, n=4 determinations.","{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::538,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Polyphenol content,mg eq gallic acid/g DW,243.09,283.87,-14.4,4.0,4.0,SD,,3.77,12.15,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,table,Table 3,"M treatment vs C. Polyphenols DECREASED with AMF inoculation. Biochemical parameter, n=4 determinations.","{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::539,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Shoot dry weight,g/plant,129.95,56.47,130.1,15.0,15.0,SD,,10.1,3.42,,,PGPR + rhizobia + AMF (PRM: BS17+PGP27+RhOF4+RhOF155+AMF consortium),No inoculation control,high,table,Table 3,PRM treatment vs C. PRM includes bacteria and AMF; AMF effect is confounded with bacterial inoculants. Abstract reports 130% improvement for V. faba shoot DW.,"{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'PGPR (BS17 Acinetobacter sp., PGP27 Rahnella aquatilis) + rhizobia (RhOF4 Ensifer meliloti, RhOF155 E. meliloti)'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::541,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Leaves number,number/plant,155.0,82.8,87.2,15.0,15.0,SD,,2.34,1.09,,,PGPR + rhizobia + AMF (PRM),No inoculation control,high,table,Table 3,PRM treatment vs C. Abstract reports 78% increase in V. faba leaf number.,"{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::542,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Flowers number,number/plant,109.0,43.0,153.5,15.0,15.0,SD,,4.74,4.58,,,PGPR + rhizobia + AMF (PRM),No inoculation control,high,table,Table 3,PRM treatment vs C.,"{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::543,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Sugar content,mg eq glucose/g DW,1822.6,1051.8,73.3,4.0,4.0,SD,,90.25,53.15,,,PGPR + rhizobia + AMF (PRM),No inoculation control,high,table,Table 3,"PRM treatment vs C. Biochemical parameter, n=4.","{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::544,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Protein content,mg eq albumine bovine/g DW,485.88,128.46,278.2,4.0,4.0,SD,,18.6,4.07,,,PGPR + rhizobia + AMF (PRM),No inoculation control,high,table,Table 3,"PRM treatment vs C. Biochemical parameter, n=4.","{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::545,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Polyphenol content,mg eq gallic acid/g DW,237.19,283.87,-16.4,4.0,4.0,SD,,16.27,12.15,,,PGPR + rhizobia + AMF (PRM),No inoculation control,high,table,Table 3,"PRM treatment vs C. Polyphenols decreased with inoculation. Biochemical parameter, n=4.","{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::546,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Shoot dry weight,g/plant,129.95,82.32,57.9,15.0,15.0,SD,,10.1,10.25,,,PGPR + rhizobia + AMF (PRM),PGPR + rhizobia without AMF (PR: BS17+PGP27+RhOF4+RhOF155),high,table,Table 3,PRM vs PR comparison isolates AMF effect in presence of bacteria. Both treatments have same bacterial inoculants; only AMF differs.,"{'mod_crop_species': 'Vicia faba', 'mod_crop_functional_group': 'legume', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Aguadulce', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)', 'mod_comparison_type': 'factorial_AMF_addition'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::548,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Shoot dry weight,g/plant,5.81,2.56,127.0,15.0,15.0,SD,,0.79,0.23,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,table,Table 4,"M treatment vs C. Wheat. Mycorrhization frequency: M=93.33%, C=35%.","{'mod_crop_species': 'Triticum durum', 'mod_crop_functional_group': 'C3 grass', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Karim', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::550,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Leaves number,number/plant,40.5,26.0,55.8,15.0,15.0,SD,,1.29,1.41,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,table,Table 4,M treatment vs C. Wheat.,"{'mod_crop_species': 'Triticum durum', 'mod_crop_functional_group': 'C3 grass', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Karim', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::551,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Sugar content,mg eq glucose/g DW,1297.38,773.98,67.6,4.0,4.0,SD,,126.8,14.5,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,table,Table 4,"M treatment vs C. Wheat. Biochemical parameter, n=4.","{'mod_crop_species': 'Triticum durum', 'mod_crop_functional_group': 'C3 grass', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Karim', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::552,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Protein content,mg eq albumine bovine/g DW,3.21,2.97,8.1,4.0,4.0,SD,,0.0,0.0,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,medium,table,Table 4,"M treatment vs C. Wheat. SD reported as 0.00 for both groups - possible rounding artifact. Biochemical parameter, n=4.","{'mod_crop_species': 'Triticum durum', 'mod_crop_functional_group': 'C3 grass', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Karim', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::553,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Polyphenol content,mg eq gallic acid/g DW,4.41,4.06,8.6,4.0,4.0,SD,,0.19,0.08,,,AMF alone (Glomus + Sclerocystis + Acaulospora consortium),No inoculation control,high,table,Table 4,"M treatment vs C. Wheat. Polyphenols slightly increased with AMF alone. Biochemical parameter, n=4.","{'mod_crop_species': 'Triticum durum', 'mod_crop_functional_group': 'C3 grass', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Karim', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'none'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::554,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Shoot dry weight,g/plant,10.08,2.56,293.8,15.0,15.0,SD,,0.59,0.23,,,PGPR + rhizobia + AMF (PRM),No inoculation control,high,table,Table 4,PRM treatment vs C. Wheat. Abstract reports ~4x increase for T. durum biomass. PRM includes bacteria + AMF.,"{'mod_crop_species': 'Triticum durum', 'mod_crop_functional_group': 'C3 grass', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Karim', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)'}"
mycorrhiza_yield::Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019::556,mycorrhiza_yield,Use_of_Rhizobacteria_and_Mycorrhizae_Con_2019,"Use of Rhizobacteria and Mycorrhizae Consortium in the Open Field as a Strategy for Improving Crop Nutrition, Productivity and Soil Fertility","Raklami A, Bechtaoui N, Tahiri A, Anli M, Meddich A, Oufdou K",2019,Frontiers in Microbiology,10.3389/fmicb.2019.01106,Leaves number,number/plant,46.5,26.0,78.8,15.0,15.0,SD,,1.91,1.41,,,PGPR + rhizobia + AMF (PRM),No inoculation control,high,table,Table 4,PRM treatment vs C. Wheat. Abstract reports 87% increase for T. durum leaves.,"{'mod_crop_species': 'Triticum durum', 'mod_crop_functional_group': 'C3 grass', 'mod_amf_species': 'Mixed consortium (Glomus sp., Sclerocystis sp., Acaulospora sp.)', 'mod_study_type': 'field', 'mod_soil_type': 'sandy-silty, calcareous', 'mod_sterilized_soil': 'no', 'mod_climate_zone': 'Mediterranean semi-arid', 'mod_soil_pH': '8.12', 'mod_crop_variety': 'Karim', 'mod_location': 'Marrakesh, Morocco', 'mod_soil_P_ppm': 57.0, 'mod_other_inoculants_in_treatment': 'PGPR (BS17, PGP27) + rhizobia (RhOF4, RhOF155)'}"
