row_id,topic,paper_id,title,authors,year,journal,doi,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,table_or_figure,notes,moderators
organic_yield_gap::JohnRTeasdale_2017_Meteorological_fluctuations_define_longterm_crop::283,organic_yield_gap,JohnRTeasdale_2017_Meteorological_fluctuations_define_longterm_crop,Meteorological fluctuations define long-term crop yield patterns in conventional and organic production systems,John R. Teasdale & Michel A. Cavigelli,2017,Scientific Reports,10.1038/s41598-017-00775-8,"Soybean grain yield (least squared mean, ANCOVA-adjusted for precipitation and heat stress)",kg/ha,2420.0,3040.0,-20.39,191.0,134.0,,,,,,,"Organic soybean (3 rotations pooled: 2-yr corn-soybean, 3-yr corn-soybean-wheat, 6-yr corn-soybean-wheat-alfalfa-alfalfa-alfalfa; legume cover crops, alfalfa, poultry litter for N; USDA NOP standards)","Conventional soybean (2 systems pooled: no-tillage and chisel-tillage; herbicide and fertilizer programs, genetically modified cultivars)",high,text,"text (Results, p.4)","Least squared means from ANCOVA adjusting for precipitation and heat stress covariates, not raw means. n values are total plot-year observations across all systems and years within each management group. Paper reports 20% yield reduction. When weed cover added as additional covariate, gap reduced from 20% to 7%. 2010 organic soybean excluded (seed shattered before harvest). Conventional soybean n differs slightly between correlation (134) and regression (131) analyses in Table 1; using 134. P-value for organic vs conventional soybean comparison not explicitly stated in text (only corn stated as P<0.05).","{'mod_crop_type': 'legume', 'mod_crop_species': 'soybean (Glycine max)', 'mod_region': 'Beltsville, Maryland, USA', 'mod_climate_zone': 'temperate', 'mod_study_duration': '18', 'mod_organic_certification_status': 'certified', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'silt loam (Christiana, Matapeake, Keyport, Mattapex series)', 'mod_design': 'split-plot, 4 blocks, 0.1 ha subplots', 'mod_study_period': '1996-2014', 'mod_analysis': 'ANCOVA with precipitation and heat stress as covariates'}"
organic_yield_gap::JuanMHerrera_2020_Lessons_From_20_Years_of::285,organic_yield_gap,JuanMHerrera_2020_Lessons_From_20_Years_of,Lessons From 20 Years of Studies of Wheat Genotypes in Multiple Environments and Under Contrasting Production Systems,"Herrera JM, Levy Häner L, Mascher F, Hiltbrunner J, Fossati D, Brabant C, Charles R, Pellet D",2020,Frontiers in Plant Science,10.3389/fpls.2019.01745,Grain yield (network-wide mean across all sites and years),dt ha-1,46.86,70.4,-33.47,,,,,,,,,"Organic management (OM): ~90 kg N ha-1 as liquid manure, no synthetic pesticides or mineral fertilizers, 380 seeds m-2, 11 sites, 1998-2018, 102 genotypes total","Conventional low-inputs (LM): 150 kg N ha-1, no fungicide, 350 seeds m-2, ~10 sites, 1998-2018, 300 genotypes total",medium,text,"Text (Results, p.6)","CAUTION: Organic and conv-low networks were at different sites with different genotypes. The 33.5% gap overstates the true system effect. With common genotypes in last 3 overlapping years, HM-OM=20.23 and HM-LM=14.32 dt/ha, so LM-OM=5.91 dt/ha (~8.4% gap). Overall means: OM=46.86 from 11 organic sites, LM=70.40 from ~10 LM sites. 3 replications per plot at each site. Units: 1 dt/ha = 100 kg/ha.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat (bread wheat)', 'mod_region': 'Switzerland', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'long-term variety trial network', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Cambisols (mostly)', 'mod_study_duration_years': 20.0, 'mod_organic_certification': 'organic-principles', 'mod_comparison_type': 'organic vs conv low-inputs', 'mod_n_organic_sites': 11.0, 'mod_n_conv_sites': 10.0, 'mod_note': 'Networks conducted at DIFFERENT sites with DIFFERENT genotypes and partially overlapping time periods; yield difference of 23.54 dt/ha includes site and genotype confounding. With common genotypes in last 3 years, OM-LM gap narrows to ~5.91 dt/ha (p<0.05), suggesting most of the 33% gap is confounded.'}"
organic_yield_gap::LiviaRasche_2022_How_will_an_increase_in::296,organic_yield_gap,LiviaRasche_2022_How_will_an_increase_in,How will an increase in organic agricultural area affect land use in Germany?,"Livia Rasche, Jan Steinhauser",2022,Organic Agriculture,10.1007/s13165-022-00405-2,Barley yield,t/ha,4.851,6.3,-23.0,,,,,,,,,"Organic farming (manure fertilization, legume catch crops, no synthetic inputs)","Conventional farming (N 85 kg/ha, P 15 kg/ha, K 45 kg/ha synthetic fertilization)",medium,table,Table 1,Organic yield modifier is median of simulated yield ratios across 5146 German simulation units. FAOSTAT yield used as conventional proxy. No field-trial variance available — these are model-derived estimates.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'barley', 'mod_region': 'Germany', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'crop model simulation (Pest-EPIC, 5146 units, 2010-2019 average)', 'mod_organic_area_share_pct': 1.39, 'mod_yield_modifier': 0.77}"
organic_yield_gap::LiviaRasche_2022_How_will_an_increase_in::297,organic_yield_gap,LiviaRasche_2022_How_will_an_increase_in,How will an increase in organic agricultural area affect land use in Germany?,"Livia Rasche, Jan Steinhauser",2022,Organic Agriculture,10.1007/s13165-022-00405-2,Linseed yield,t/ha,0.511,0.7,-27.0,,,,,,,,,"Organic farming (manure fertilization, legume catch crops, no synthetic inputs)",Conventional farming (synthetic fertilization),medium,table,Table 1,Organic yield modifier is median of simulated yield ratios across 5146 German simulation units. FAOSTAT yield used as conventional proxy. Linseed noted as 'Oilseeds_other' in FABLE calculator.,"{'mod_crop_type': 'oilseed', 'mod_crop_species': 'linseed', 'mod_region': 'Germany', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'crop model simulation (Pest-EPIC, 5146 units, 2010-2019 average)', 'mod_organic_area_share_pct': 43.67, 'mod_yield_modifier': 0.73}"
organic_yield_gap::LiviaRasche_2022_How_will_an_increase_in::298,organic_yield_gap,LiviaRasche_2022_How_will_an_increase_in,How will an increase in organic agricultural area affect land use in Germany?,"Livia Rasche, Jan Steinhauser",2022,Organic Agriculture,10.1007/s13165-022-00405-2,Maize yield,t/ha,5.632,8.8,-36.0,,,,,,,,,"Organic farming (manure fertilization, legume catch crops, no synthetic inputs)",Conventional farming (synthetic fertilization),medium,table,Table 1,Organic yield modifier is median of simulated yield ratios across 5146 German simulation units. FAOSTAT yield used as conventional proxy.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Germany', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'crop model simulation (Pest-EPIC, 5146 units, 2010-2019 average)', 'mod_organic_area_share_pct': 0.95, 'mod_yield_modifier': 0.64}"
organic_yield_gap::LiviaRasche_2022_How_will_an_increase_in::299,organic_yield_gap,LiviaRasche_2022_How_will_an_increase_in,How will an increase in organic agricultural area affect land use in Germany?,"Livia Rasche, Jan Steinhauser",2022,Organic Agriculture,10.1007/s13165-022-00405-2,Oats yield,t/ha,3.675,4.9,-25.0,,,,,,,,,"Organic farming (manure fertilization, legume catch crops, no synthetic inputs)",Conventional farming (synthetic fertilization),medium,table,Table 1,Organic yield modifier is median of simulated yield ratios across 5146 German simulation units. FAOSTAT yield used as conventional proxy.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'oats', 'mod_region': 'Germany', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'crop model simulation (Pest-EPIC, 5146 units, 2010-2019 average)', 'mod_organic_area_share_pct': 15.25, 'mod_yield_modifier': 0.75}"
organic_yield_gap::LiviaRasche_2022_How_will_an_increase_in::300,organic_yield_gap,LiviaRasche_2022_How_will_an_increase_in,How will an increase in organic agricultural area affect land use in Germany?,"Livia Rasche, Jan Steinhauser",2022,Organic Agriculture,10.1007/s13165-022-00405-2,Peas yield,t/ha,2.73,3.0,-9.0,,,,,,,,,"Organic farming (manure fertilization, legume catch crops, no synthetic inputs)",Conventional farming (synthetic fertilization),medium,table,Table 1,"Organic yield modifier is median of simulated yield ratios across 5146 German simulation units. FAOSTAT yield used as conventional proxy. Legumes show smallest yield gap, consistent with N-fixation advantage.","{'mod_crop_type': 'legume', 'mod_crop_species': 'peas', 'mod_region': 'Germany', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'crop model simulation (Pest-EPIC, 5146 units, 2010-2019 average)', 'mod_organic_area_share_pct': 15.33, 'mod_yield_modifier': 0.91}"
organic_yield_gap::LiviaRasche_2022_How_will_an_increase_in::302,organic_yield_gap,LiviaRasche_2022_How_will_an_increase_in,How will an increase in organic agricultural area affect land use in Germany?,"Livia Rasche, Jan Steinhauser",2022,Organic Agriculture,10.1007/s13165-022-00405-2,Rapeseed yield,t/ha,3.354,3.9,-14.0,,,,,,,,,"Organic farming (manure fertilization, legume catch crops, no synthetic inputs)",Conventional farming (synthetic fertilization),medium,table,Table 1,Organic yield modifier is median of simulated yield ratios across 5146 German simulation units. FAOSTAT yield used as conventional proxy.,"{'mod_crop_type': 'oilseed', 'mod_crop_species': 'rapeseed', 'mod_region': 'Germany', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'crop model simulation (Pest-EPIC, 5146 units, 2010-2019 average)', 'mod_organic_area_share_pct': 0.15, 'mod_yield_modifier': 0.86}"
organic_yield_gap::LiviaRasche_2022_How_will_an_increase_in::303,organic_yield_gap,LiviaRasche_2022_How_will_an_increase_in,How will an increase in organic agricultural area affect land use in Germany?,"Livia Rasche, Jan Steinhauser",2022,Organic Agriculture,10.1007/s13165-022-00405-2,Rye yield,t/ha,3.312,4.6,-28.0,,,,,,,,,"Organic farming (manure fertilization, legume catch crops, no synthetic inputs)",Conventional farming (synthetic fertilization),medium,table,Table 1,Organic yield modifier is median of simulated yield ratios across 5146 German simulation units. FAOSTAT yield used as conventional proxy.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'rye', 'mod_region': 'Germany', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'crop model simulation (Pest-EPIC, 5146 units, 2010-2019 average)', 'mod_organic_area_share_pct': 9.09, 'mod_yield_modifier': 0.72}"
organic_yield_gap::LiviaRasche_2022_How_will_an_increase_in::304,organic_yield_gap,LiviaRasche_2022_How_will_an_increase_in,How will an increase in organic agricultural area affect land use in Germany?,"Livia Rasche, Jan Steinhauser",2022,Organic Agriculture,10.1007/s13165-022-00405-2,Sugarbeet yield,t/ha,51.04,63.8,-20.0,,,,,,,,,"Organic farming (manure fertilization, legume catch crops, no synthetic inputs)",Conventional farming (synthetic fertilization),medium,table,Table 1,Organic yield modifier is median of simulated yield ratios across 5146 German simulation units. FAOSTAT yield used as conventional proxy.,"{'mod_crop_type': 'root/tuber', 'mod_crop_species': 'sugarbeet', 'mod_region': 'Germany', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'crop model simulation (Pest-EPIC, 5146 units, 2010-2019 average)', 'mod_organic_area_share_pct': 0.33, 'mod_yield_modifier': 0.8}"
organic_yield_gap::LiviaRasche_2022_How_will_an_increase_in::306,organic_yield_gap,LiviaRasche_2022_How_will_an_increase_in,How will an increase in organic agricultural area affect land use in Germany?,"Livia Rasche, Jan Steinhauser",2022,Organic Agriculture,10.1007/s13165-022-00405-2,Wheat yield,t/ha,5.037,7.3,-31.0,,,,,,,,,"Organic farming (manure fertilization, legume catch crops, no synthetic inputs)",Conventional farming (synthetic fertilization),medium,table,Table 1,Organic yield modifier is median of simulated yield ratios across 5146 German simulation units. FAOSTAT yield used as conventional proxy. Includes durum wheat.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat', 'mod_region': 'Germany', 'mod_climate_zone': 'temperate', 'mod_experiment_type': 'crop model simulation (Pest-EPIC, 5146 units, 2010-2019 average)', 'mod_organic_area_share_pct': 1.64, 'mod_yield_modifier': 0.69}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::310,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,7621.0,6030.0,26.4,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). GY corrected to 13% moisture. Organic area cultivated since 2002.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AG 1051 x D 170', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::311,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,5544.0,6352.0,-12.7,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -13% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AG 1051 x D 270', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::312,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,7974.0,4532.0,76.0,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Largest organic advantage among all HCs (76%).","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AG 1051 x AL 25', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::313,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,6354.0,4728.0,34.4,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 34% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AG 1051 x AL 30', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::314,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,6510.0,6868.0,-5.2,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -5% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AG 1051 x AG 4051', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::315,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,4001.0,4068.0,-1.6,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -1% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 170 x D 270', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::316,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,6615.0,4764.0,38.8,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 39% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 170 x AL 25', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::317,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,5376.0,4045.0,32.9,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 33% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 170 x AL 30', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::318,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,5185.0,5843.0,-11.3,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -11% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 170 x AG 4051', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::319,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,7043.0,5683.0,23.9,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 24% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 270 x AL 25', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::320,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,5949.0,6047.0,-1.6,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -1% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 270 x AL 30', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::321,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,5163.0,6367.0,-18.9,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -19% difference. Largest conventional advantage among HCs.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 270 x AG 4051', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::322,organic_yield_gap,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,"Oliveira LR, Miranda GV, DeLima RO, de Souza LV, Galvão JCC, dos Santos IC",2011,Ciência Rural,,Grain yield,kg/ha,6275.0,3702.0,69.5,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,Table 3,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 69% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AL 25 x AL 30', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
