row_id,topic,paper_id,title,authors,year,journal,doi,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,table_or_figure,notes,moderators
notill_tillage::JinfengDing_2021_Tillage_and_seeding_strategies_for::276,notill_tillage,JinfengDing_2021_Tillage_and_seeding_strategies_for,Tillage and seeding strategies for wheat optimizing production in harvested rice fields with high soil moisture,"Jinfeng Ding, Fujian Li, Tao Le, Dongyi Xu, Min Zhu, Chunyan Li, Xinkai Zhu, Wenshan Guo",2021,Scientific Reports,10.1038/s41598-020-80256-7,Pre-anthesis nitrogen accumulation,kg/ha,169.0,153.0,10.46,3.0,3.0,SE,,,,6.0,4.0,"Zero tillage, SM1-2","Rotary tillage, SM1-2",high,table,Table 7,Interaction 2018. Zero a vs Rotary cd.,"{'mod_crop_species': 'winter wheat', 'mod_cultivar': 'Yangmai23', 'mod_year_of_experiment': '2017-2018', 'mod_soil_moisture_field_capacity_pct': 84.0, 'mod_seeding_method': 'SM1-2'}"
notill_tillage::JinfengDing_2021_Tillage_and_seeding_strategies_for::277,notill_tillage,JinfengDing_2021_Tillage_and_seeding_strategies_for,Tillage and seeding strategies for wheat optimizing production in harvested rice fields with high soil moisture,"Jinfeng Ding, Fujian Li, Tao Le, Dongyi Xu, Min Zhu, Chunyan Li, Xinkai Zhu, Wenshan Guo",2021,Scientific Reports,10.1038/s41598-020-80256-7,Pre-anthesis nitrogen accumulation,kg/ha,164.0,143.0,14.69,3.0,3.0,SE,,,,5.0,4.0,"Zero tillage, SM2","Rotary tillage, SM2",high,table,Table 7,Interaction 2018. Zero ab vs Rotary d.,"{'mod_crop_species': 'winter wheat', 'mod_cultivar': 'Yangmai23', 'mod_year_of_experiment': '2017-2018', 'mod_soil_moisture_field_capacity_pct': 84.0, 'mod_seeding_method': 'SM2'}"
notill_tillage::JinfengDing_2021_Tillage_and_seeding_strategies_for::278,notill_tillage,JinfengDing_2021_Tillage_and_seeding_strategies_for,Tillage and seeding strategies for wheat optimizing production in harvested rice fields with high soil moisture,"Jinfeng Ding, Fujian Li, Tao Le, Dongyi Xu, Min Zhu, Chunyan Li, Xinkai Zhu, Wenshan Guo",2021,Scientific Reports,10.1038/s41598-020-80256-7,Pre-anthesis nitrogen accumulation,kg/ha,164.0,156.0,5.13,3.0,3.0,SE,,,,4.0,5.0,"Zero tillage, SM3","Rotary tillage, SM3",high,table,Table 7,Interaction 2018. Zero ab vs Rotary bc.,"{'mod_crop_species': 'winter wheat', 'mod_cultivar': 'Yangmai23', 'mod_year_of_experiment': '2017-2018', 'mod_soil_moisture_field_capacity_pct': 84.0, 'mod_seeding_method': 'SM3'}"
notill_tillage::JinfengDing_2021_Tillage_and_seeding_strategies_for::279,notill_tillage,JinfengDing_2021_Tillage_and_seeding_strategies_for,Tillage and seeding strategies for wheat optimizing production in harvested rice fields with high soil moisture,"Jinfeng Ding, Fujian Li, Tao Le, Dongyi Xu, Min Zhu, Chunyan Li, Xinkai Zhu, Wenshan Guo",2021,Scientific Reports,10.1038/s41598-020-80256-7,Pre-anthesis nitrogen accumulation,kg/ha,162.0,164.0,-1.22,3.0,3.0,SE,,,,5.0,2.0,"Zero tillage, SM4","Rotary tillage, SM4",high,table,Table 7,Interaction 2018. Zero abc vs Rotary ab.,"{'mod_crop_species': 'winter wheat', 'mod_cultivar': 'Yangmai23', 'mod_year_of_experiment': '2017-2018', 'mod_soil_moisture_field_capacity_pct': 84.0, 'mod_seeding_method': 'SM4'}"
notill_tillage::JinfengDing_2021_Tillage_and_seeding_strategies_for::280,notill_tillage,JinfengDing_2021_Tillage_and_seeding_strategies_for,Tillage and seeding strategies for wheat optimizing production in harvested rice fields with high soil moisture,"Jinfeng Ding, Fujian Li, Tao Le, Dongyi Xu, Min Zhu, Chunyan Li, Xinkai Zhu, Wenshan Guo",2021,Scientific Reports,10.1038/s41598-020-80256-7,Total nitrogen accumulation,kg/ha,210.0,192.0,9.38,3.0,3.0,SE,,,,2.0,3.0,"Zero tillage, SM1-2","Rotary tillage, SM1-2",high,table,Table 7,Interaction 2018. Zero abc vs Rotary d.,"{'mod_crop_species': 'winter wheat', 'mod_cultivar': 'Yangmai23', 'mod_year_of_experiment': '2017-2018', 'mod_soil_moisture_field_capacity_pct': 84.0, 'mod_seeding_method': 'SM1-2'}"
notill_tillage::JinfengDing_2021_Tillage_and_seeding_strategies_for::281,notill_tillage,JinfengDing_2021_Tillage_and_seeding_strategies_for,Tillage and seeding strategies for wheat optimizing production in harvested rice fields with high soil moisture,"Jinfeng Ding, Fujian Li, Tao Le, Dongyi Xu, Min Zhu, Chunyan Li, Xinkai Zhu, Wenshan Guo",2021,Scientific Reports,10.1038/s41598-020-80256-7,Total nitrogen accumulation,kg/ha,203.0,190.0,6.84,3.0,3.0,SE,,,,4.0,6.0,"Zero tillage, SM2","Rotary tillage, SM2",high,table,Table 7,Interaction 2018. Zero c vs Rotary d.,"{'mod_crop_species': 'winter wheat', 'mod_cultivar': 'Yangmai23', 'mod_year_of_experiment': '2017-2018', 'mod_soil_moisture_field_capacity_pct': 84.0, 'mod_seeding_method': 'SM2'}"
notill_tillage::JinfengDing_2021_Tillage_and_seeding_strategies_for::282,notill_tillage,JinfengDing_2021_Tillage_and_seeding_strategies_for,Tillage and seeding strategies for wheat optimizing production in harvested rice fields with high soil moisture,"Jinfeng Ding, Fujian Li, Tao Le, Dongyi Xu, Min Zhu, Chunyan Li, Xinkai Zhu, Wenshan Guo",2021,Scientific Reports,10.1038/s41598-020-80256-7,Total nitrogen accumulation,kg/ha,219.0,205.0,6.83,3.0,3.0,SE,,,,1.0,3.0,"Zero tillage, SM3","Rotary tillage, SM3",high,table,Table 7,Interaction 2018. Zero a vs Rotary bc.,"{'mod_crop_species': 'winter wheat', 'mod_cultivar': 'Yangmai23', 'mod_year_of_experiment': '2017-2018', 'mod_soil_moisture_field_capacity_pct': 84.0, 'mod_seeding_method': 'SM3'}"
notill_tillage::JinfengDing_2021_Tillage_and_seeding_strategies_for::283,notill_tillage,JinfengDing_2021_Tillage_and_seeding_strategies_for,Tillage and seeding strategies for wheat optimizing production in harvested rice fields with high soil moisture,"Jinfeng Ding, Fujian Li, Tao Le, Dongyi Xu, Min Zhu, Chunyan Li, Xinkai Zhu, Wenshan Guo",2021,Scientific Reports,10.1038/s41598-020-80256-7,Total nitrogen accumulation,kg/ha,213.0,215.0,-0.93,3.0,3.0,SE,,,,4.0,6.0,"Zero tillage, SM4","Rotary tillage, SM4",high,table,Table 7,Interaction 2018. Zero ab vs Rotary ab.,"{'mod_crop_species': 'winter wheat', 'mod_cultivar': 'Yangmai23', 'mod_year_of_experiment': '2017-2018', 'mod_soil_moisture_field_capacity_pct': 84.0, 'mod_seeding_method': 'SM4'}"
notill_tillage::JorgeLampurlanés_2016_Longterm_analysis_of_soil_water::288,notill_tillage,JorgeLampurlanés_2016_Longterm_analysis_of_soil_water,Long-term analysis of soil water conservation and crop yield under different tillage systems in Mediterranean rainfed conditions,"Lampurlanés, J., Plaza-Bonilla, D., Álvaro-Fuentes, J., Cantero-Martínez, C.",2016,Field Crops Research,10.1016/j.fcr.2016.02.010,Grain yield,kg/ha,3304.0,3146.0,5.02,4.0,4.0,SD,,1040.0,1053.0,,,"No-tillage (NT), direct seeding without soil disturbance","Subsoiler 50 cm depth (Sub-50), most intensive tillage at this site",high,table,Table 4,"Tillage effect on yield not significant at El Canós (P>0.05). SD values are temporal (across 8 years of data), not within-year spatial variability. Mean is averaged over all years and replicates (4 blocks). Only 3 tillage systems at this site: NT, MT, Sub-50. Sub-50 is the only intensive tillage system available. No LSD significance letters shown for yield, confirming NS result.","{'mod_crop_species': 'barley (monoculture)', 'mod_climate': 'Temperate Continental Mediterranean, semi-arid', 'mod_region': 'El Canós, Ebro Valley, NE Spain', 'mod_soil_type': 'Fluventic Xerochrept', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'removed (straw cut and removed, stubble left 20-25 cm)', 'mod_crop_rotation': 'monoculture (barley every year)', 'mod_study_duration_years': '8', 'mod_soil_texture': 'loamy fine (sand 24.9%, silt 52.7%, clay 22.6%)', 'mod_n_fertilizer_rate_kg_ha': '50', 'mod_elevation_m': 410.0, 'mod_mean_annual_precipitation_mm': 382.0, 'mod_mean_annual_water_deficit_mm': 415.0, 'mod_years_under_notill': 8.0, 'mod_experiment_established': 1992.0, 'mod_data_period': '1992-93 to 1999-2000'}"
notill_tillage::JorgeLampurlanés_2016_Longterm_analysis_of_soil_water::289,notill_tillage,JorgeLampurlanés_2016_Longterm_analysis_of_soil_water,Long-term analysis of soil water conservation and crop yield under different tillage systems in Mediterranean rainfed conditions,"Lampurlanés, J., Plaza-Bonilla, D., Álvaro-Fuentes, J., Cantero-Martínez, C.",2016,Field Crops Research,10.1016/j.fcr.2016.02.010,Grain yield,kg/ha,2929.0,2430.0,20.53,4.0,4.0,SD,,1204.0,1432.0,,,"No-tillage (NT), direct seeding without soil disturbance","Mouldboard plough (Mb), 30-35 cm depth + 1-2 cultivator passes at 15 cm",high,table,Table 5,"Significant tillage effect on yield (P<0.0001). NT ranked 'a', Mb ranked 'c' by LSD(0.05). SD values are temporal (across 19 years), not within-year spatial variability. Mean averaged over all years and replicates (4 blocks). Agramunt is the driest site (highest water deficit). Yield ranking: NT > Sub-50 > Ch = Mb. Mb had lowest yields especially in dry years (<2000 kg/ha). TIL*YEAR interaction significant (P<0.0001).","{'mod_crop_species': 'barley/wheat/triticale (alternating cereals)', 'mod_climate': 'Temperate Continental Mediterranean, semi-arid', 'mod_region': 'Agramunt, Ebro Valley, NE Spain', 'mod_soil_type': 'Typic Xerochrept', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained (straw chopped and spread by combine)', 'mod_crop_rotation': 'rotation (barley-wheat alternation, triticale from 2007)', 'mod_study_duration_years': '19', 'mod_soil_texture': 'clay-silt-loamy (sand 30.2%, silt 51.9%, clay 17.9%)', 'mod_n_fertilizer_rate_kg_ha': '60', 'mod_elevation_m': 330.0, 'mod_mean_annual_precipitation_mm': 432.0, 'mod_mean_annual_water_deficit_mm': 423.0, 'mod_years_under_notill': 24.0, 'mod_experiment_established': 1990.0, 'mod_data_period': '1995-96 to 2013-14'}"
notill_tillage::JorgeLampurlanés_2016_Longterm_analysis_of_soil_water::290,notill_tillage,JorgeLampurlanés_2016_Longterm_analysis_of_soil_water,Long-term analysis of soil water conservation and crop yield under different tillage systems in Mediterranean rainfed conditions,"Lampurlanés, J., Plaza-Bonilla, D., Álvaro-Fuentes, J., Cantero-Martínez, C.",2016,Field Crops Research,10.1016/j.fcr.2016.02.010,Grain yield,kg/ha,4393.0,4219.0,4.13,3.0,3.0,SD,,1656.0,1738.0,,,"No-tillage (NT), direct seeding without soil disturbance","Subsoiler 50 cm depth (Sub-50), most intensive tillage at this site",high,table,Table 6,"Significant tillage effect on yield (P<0.0001). NT ranked 'a', Sub-50 ranked 'c' by LSD(0.05). SD values are temporal (across 19 years), not within-year spatial variability. Mean averaged over all years and replicates (3 blocks). Selvanera is the wettest site (lowest water deficit). Yield ranking: NT(a) >= MT(ab) >= Sub-25(bc) >= Sub-50(c). Differences mainly in less-productive years. TIL*YEAR interaction significant (P<0.0001). Canola has ~1800 kg/ha lower intercept than cereals.","{'mod_crop_species': 'barley/wheat/canola/pea (rotation)', 'mod_climate': 'Temperate Continental Mediterranean, semi-arid', 'mod_region': 'Selvanera, Ebro Valley, NE Spain', 'mod_soil_type': 'Fluventic Xerochrept', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'removed (straw cut and removed, stubble left 20-25 cm)', 'mod_crop_rotation': 'rotation (barley-wheat-canola, pea added from 2011, includes legume)', 'mod_study_duration_years': '19', 'mod_soil_texture': 'loamy (sand 36.5%, silt 46.4%, clay 17.1%)', 'mod_n_fertilizer_rate_kg_ha': '60', 'mod_elevation_m': 480.0, 'mod_mean_annual_precipitation_mm': 450.0, 'mod_mean_annual_water_deficit_mm': 350.0, 'mod_years_under_notill': 27.0, 'mod_experiment_established': 1987.0, 'mod_data_period': '1995-96 to 2013-14'}"
notill_tillage::JSKang_2017_Agronomic_Techniques_and_Planting_Systems::291,notill_tillage,JSKang_2017_Agronomic_Techniques_and_Planting_Systems,Agronomic Techniques and Planting Systems Moderate Terminal Temperature Stress in Wheat,"J.S. Kang, Harmeet Singh, Maninder Kaur and Harrajdeep Kaur",2017,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2017.606.117,Grain yield,q/ha,34.6,33.3,3.9,3.0,3.0,,,,,,,Zero tillage (direct seeding with zero-till drill),"Conventional tillage (2x discing, 2x cultivator, 1x planking, traditional drill)",high,table,Table 2,1st year (2007-08). Late sowing (Dec 16). Heat stress year - high Feb/Mar temperatures. CD(p=0.05) for tillage methods was NS. Yield in q/ha (1 q/ha = 100 kg/ha). Strip plot design with 3 reps.,"{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Ludhiana, Punjab, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'irrigated', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'rice-wheat (implied)', 'mod_study_duration_years': '1', 'mod_country': 'India', 'mod_cultivar': 'PBW 343', 'mod_soil_pH': '8.0', 'mod_year_of_experiment': '2007-08', 'mod_sowing_date': '2007-12-16', 'mod_harvest_date': '2008-04-24', 'mod_days_to_maturity': 129.0}"
notill_tillage::JSKang_2017_Agronomic_Techniques_and_Planting_Systems::292,notill_tillage,JSKang_2017_Agronomic_Techniques_and_Planting_Systems,Agronomic Techniques and Planting Systems Moderate Terminal Temperature Stress in Wheat,"J.S. Kang, Harmeet Singh, Maninder Kaur and Harrajdeep Kaur",2017,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2017.606.117,Grain yield,q/ha,54.7,55.5,-1.44,3.0,3.0,LSD,0.8,,,,,Zero tillage (direct seeding with zero-till drill),"Conventional tillage (2x discing, 2x cultivator, 1x planking, traditional drill)",high,table,Table 2,"2nd year (2008-09). Favorable temperature year - gradual increase, good rainfall distribution. CD(p=0.05)=0.8 q/ha for tillage methods (significant). CD is Critical Difference equivalent to LSD in Indian agricultural literature. ZT and CT were statistically similar but CTCR was significantly higher.","{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Ludhiana, Punjab, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'irrigated', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'rice-wheat (implied)', 'mod_study_duration_years': '2', 'mod_country': 'India', 'mod_cultivar': 'PBW 343', 'mod_soil_pH': '8.0', 'mod_year_of_experiment': '2008-09', 'mod_sowing_date': '2008-11-30', 'mod_harvest_date': '2009-05-03', 'mod_days_to_maturity': 154.0}"
notill_tillage::JSKang_2017_Agronomic_Techniques_and_Planting_Systems::293,notill_tillage,JSKang_2017_Agronomic_Techniques_and_Planting_Systems,Agronomic Techniques and Planting Systems Moderate Terminal Temperature Stress in Wheat,"J.S. Kang, Harmeet Singh, Maninder Kaur and Harrajdeep Kaur",2017,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2017.606.117,Grain yield,q/ha,42.1,42.4,-0.71,3.0,3.0,,,,,,,Zero tillage (direct seeding with zero-till drill),"Conventional tillage (2x discing, 2x cultivator, 1x planking, traditional drill)",high,table,Table 2,3rd year (2009-10). Heat stress year - abrupt temperature increase from 13.3 to 22.2C in March. CD(p=0.05) for tillage methods was NS.,"{'mod_crop_species': 'wheat', 'mod_climate': 'subtropical', 'mod_region': 'Ludhiana, Punjab, India', 'mod_soil_type': 'sandy loam', 'mod_irrigation': 'irrigated', 'mod_residue_management': 'not specified', 'mod_crop_rotation': 'rice-wheat (implied)', 'mod_study_duration_years': '3', 'mod_country': 'India', 'mod_cultivar': 'PBW 343', 'mod_soil_pH': '8.0', 'mod_year_of_experiment': '2009-10', 'mod_sowing_date': '2009-12-01', 'mod_harvest_date': '2010-04-25', 'mod_days_to_maturity': 145.0}"
notill_tillage::JuanLi_2020_Effects_of_Conservation_Tillage_on::294,notill_tillage,JuanLi_2020_Effects_of_Conservation_Tillage_on,"Effects of Conservation Tillage on Soil Physicochemical Properties and Crop Yield in an Arid Loess Plateau, China","Juan Li, Yi-ke Wang, Zhen Guo, Jin-bin Li, Chang Tian, Dong-wen Hua, Chen-di Shi, Huan-yuan Wang, Ji-chang Han, Yan Xu",2020,Scientific Reports,10.1038/s41598-020-61650-7,grain yield,kg/ha,9182.6,8386.5,9.49,3.0,3.0,,,,,,,"N↔N continuous no tillage, year 1 of no-till (2014)",R↔R continuous rotary tillage (conventional),high,table,Table 1,"N↔N (ab) vs R↔R (c) - different significance groups indicate P<0.05. Six rotational tillage systems tested; N↔N=continuous no-till, R↔R=continuous rotary tillage. Randomized block design, 3 reps, Duncan's multiple range test. No numeric SE/SD reported, only significance letters. 5-yr average yield: N↔N=8700.9, R↔R=8092.8 kg/ha.","{'mod_crop_species': 'maize', 'mod_climate': 'semi-arid', 'mod_region': 'Fuping County, Shaanxi Province, China', 'mod_soil_type': 'dark loessial', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained', 'mod_crop_rotation': 'monoculture', 'mod_precipitation_mm': '426.4', 'mod_n_fertilizer_kg_ha': 150.0, 'mod_year_of_experiment': '2014', 'mod_study_duration_years_notill': 1.0, 'mod_variety': 'Jincheng 508'}"
notill_tillage::JuanLi_2020_Effects_of_Conservation_Tillage_on::295,notill_tillage,JuanLi_2020_Effects_of_Conservation_Tillage_on,"Effects of Conservation Tillage on Soil Physicochemical Properties and Crop Yield in an Arid Loess Plateau, China","Juan Li, Yi-ke Wang, Zhen Guo, Jin-bin Li, Chang Tian, Dong-wen Hua, Chen-di Shi, Huan-yuan Wang, Ji-chang Han, Yan Xu",2020,Scientific Reports,10.1038/s41598-020-61650-7,grain yield,kg/ha,8503.3,7902.9,7.6,3.0,3.0,,,,,,,"N↔N continuous no tillage, year 2 of no-till (2015)",R↔R continuous rotary tillage (conventional),high,table,Table 1,N↔N (b) vs R↔R (c) - different significance groups. Duncan's multiple range test P<0.05.,"{'mod_crop_species': 'maize', 'mod_climate': 'semi-arid', 'mod_region': 'Fuping County, Shaanxi Province, China', 'mod_soil_type': 'dark loessial', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained', 'mod_crop_rotation': 'monoculture', 'mod_precipitation_mm': '408.1', 'mod_n_fertilizer_kg_ha': 150.0, 'mod_year_of_experiment': '2015', 'mod_study_duration_years_notill': 2.0, 'mod_variety': 'Jincheng 508'}"
notill_tillage::JuanLi_2020_Effects_of_Conservation_Tillage_on::296,notill_tillage,JuanLi_2020_Effects_of_Conservation_Tillage_on,"Effects of Conservation Tillage on Soil Physicochemical Properties and Crop Yield in an Arid Loess Plateau, China","Juan Li, Yi-ke Wang, Zhen Guo, Jin-bin Li, Chang Tian, Dong-wen Hua, Chen-di Shi, Huan-yuan Wang, Ji-chang Han, Yan Xu",2020,Scientific Reports,10.1038/s41598-020-61650-7,grain yield,kg/ha,8814.2,8218.9,7.24,3.0,3.0,,,,,,,"N↔N continuous no tillage, year 3 of no-till (2016)",R↔R continuous rotary tillage (conventional),high,table,Table 1,"N↔N (b) vs R↔R (ab) - overlapping significance groups (share letter b), not significantly different at P<0.05.","{'mod_crop_species': 'maize', 'mod_climate': 'semi-arid', 'mod_region': 'Fuping County, Shaanxi Province, China', 'mod_soil_type': 'dark loessial', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained', 'mod_crop_rotation': 'monoculture', 'mod_precipitation_mm': '404.4', 'mod_n_fertilizer_kg_ha': 150.0, 'mod_year_of_experiment': '2016', 'mod_study_duration_years_notill': 3.0, 'mod_variety': 'Jincheng 508'}"
notill_tillage::JuanLi_2020_Effects_of_Conservation_Tillage_on::297,notill_tillage,JuanLi_2020_Effects_of_Conservation_Tillage_on,"Effects of Conservation Tillage on Soil Physicochemical Properties and Crop Yield in an Arid Loess Plateau, China","Juan Li, Yi-ke Wang, Zhen Guo, Jin-bin Li, Chang Tian, Dong-wen Hua, Chen-di Shi, Huan-yuan Wang, Ji-chang Han, Yan Xu",2020,Scientific Reports,10.1038/s41598-020-61650-7,grain yield,kg/ha,7933.3,7808.2,1.6,3.0,3.0,,,,,,,"N↔N continuous no tillage, year 4 of no-till (2017)",R↔R continuous rotary tillage (conventional),high,table,Table 1,N↔N (a) vs R↔R (b) - different significance groups. Low rainfall year (412mm growing season) reduced yields for all treatments.,"{'mod_crop_species': 'maize', 'mod_climate': 'semi-arid', 'mod_region': 'Fuping County, Shaanxi Province, China', 'mod_soil_type': 'dark loessial', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained', 'mod_crop_rotation': 'monoculture', 'mod_precipitation_mm': '412.0', 'mod_n_fertilizer_kg_ha': 150.0, 'mod_year_of_experiment': '2017', 'mod_study_duration_years_notill': 4.0, 'mod_variety': 'Jincheng 508'}"
notill_tillage::JuanLi_2020_Effects_of_Conservation_Tillage_on::298,notill_tillage,JuanLi_2020_Effects_of_Conservation_Tillage_on,"Effects of Conservation Tillage on Soil Physicochemical Properties and Crop Yield in an Arid Loess Plateau, China","Juan Li, Yi-ke Wang, Zhen Guo, Jin-bin Li, Chang Tian, Dong-wen Hua, Chen-di Shi, Huan-yuan Wang, Ji-chang Han, Yan Xu",2020,Scientific Reports,10.1038/s41598-020-61650-7,grain yield,kg/ha,9072.6,8147.5,11.35,3.0,3.0,,,,,,,"N↔N continuous no tillage, year 5 of no-till (2018)",R↔R continuous rotary tillage (conventional),high,table,Table 1,N↔N (b) vs R↔R (c) - different significance groups.,"{'mod_crop_species': 'maize', 'mod_climate': 'semi-arid', 'mod_region': 'Fuping County, Shaanxi Province, China', 'mod_soil_type': 'dark loessial', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained', 'mod_crop_rotation': 'monoculture', 'mod_precipitation_mm': '386.7', 'mod_n_fertilizer_kg_ha': 150.0, 'mod_year_of_experiment': '2018', 'mod_study_duration_years_notill': 5.0, 'mod_variety': 'Jincheng 508'}"
notill_tillage::KeJin_2007_Effects_of_different_management_practices::333,notill_tillage,KeJin_2007_Effects_of_different_management_practices,Effects of different management practices on the soil-water balance and crop yield for improved dryland farming in the Chinese Loess Plateau,"Ke Jin, Wim M. Cornelis, Wouter Schiettecatte, Junjie Lu, Yuqing Yao, Huijun Wu, Donald Gabriels, Stefaan De Neve, Dianxiong Cai, Jiyun Jin, Roger Hartmann",2007,Soil & Tillage Research,10.1016/j.still.2007.05.002,Winter wheat grain yield,kg/ha,4107.0,3922.0,4.72,3.0,3.0,SE,,,,62.0,116.0,"No-till with mulch (NT): 30 cm stubble retained, straw returned, direct sowing by hand","Conventional tillage (CT): residues removed, double ploughing to 20 cm depth",high,table,Table 5,"Significant differences between CT and NT observed in 2000-2001 (SNK test, alpha=0.05). NT and CT share letter 'b' grouping but text states significant differences were observed this year. Year 1 of NT practice (established 1999).","{'mod_crop_species': 'winter wheat (Triticum aestivum L.)', 'mod_climate': 'semi-arid continental monsoon temperate', 'mod_region': 'Luoyang, Henan Province, China', 'mod_soil_type': 'silt loam (Inceptisol)', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained (NT) vs removed (CT)', 'mod_crop_rotation': 'monoculture (winter wheat)', 'mod_study_duration_years': '2', 'mod_N_fertilizer_rate_kg_ha': '150', 'mod_annual_precipitation_mm': 744.0, 'mod_precipitation_fallow_mm': 548.0, 'mod_precipitation_growing_mm': 196.0}"
notill_tillage::KeJin_2007_Effects_of_different_management_practices::334,notill_tillage,KeJin_2007_Effects_of_different_management_practices,Effects of different management practices on the soil-water balance and crop yield for improved dryland farming in the Chinese Loess Plateau,"Ke Jin, Wim M. Cornelis, Wouter Schiettecatte, Junjie Lu, Yuqing Yao, Huijun Wu, Donald Gabriels, Stefaan De Neve, Dianxiong Cai, Jiyun Jin, Roger Hartmann",2007,Soil & Tillage Research,10.1016/j.still.2007.05.002,Winter wheat grain yield,kg/ha,4897.0,5169.0,-5.26,3.0,3.0,SE,,,,233.0,472.0,"No-till with mulch (NT): 30 cm stubble retained, straw returned, direct sowing by hand","Conventional tillage (CT): residues removed, double ploughing to 20 cm depth",high,table,Table 5,NT (bc) and CT (bc) share same letter grouping - not significantly different. High growing-season precipitation (364 mm) favored CT this year.,"{'mod_crop_species': 'winter wheat (Triticum aestivum L.)', 'mod_climate': 'semi-arid continental monsoon temperate', 'mod_region': 'Luoyang, Henan Province, China', 'mod_soil_type': 'silt loam (Inceptisol)', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained (NT) vs removed (CT)', 'mod_crop_rotation': 'monoculture (winter wheat)', 'mod_study_duration_years': '3', 'mod_N_fertilizer_rate_kg_ha': '150', 'mod_annual_precipitation_mm': 729.0, 'mod_precipitation_fallow_mm': 365.0, 'mod_precipitation_growing_mm': 364.0}"
notill_tillage::KeJin_2007_Effects_of_different_management_practices::335,notill_tillage,KeJin_2007_Effects_of_different_management_practices,Effects of different management practices on the soil-water balance and crop yield for improved dryland farming in the Chinese Loess Plateau,"Ke Jin, Wim M. Cornelis, Wouter Schiettecatte, Junjie Lu, Yuqing Yao, Huijun Wu, Donald Gabriels, Stefaan De Neve, Dianxiong Cai, Jiyun Jin, Roger Hartmann",2007,Soil & Tillage Research,10.1016/j.still.2007.05.002,Winter wheat grain yield,kg/ha,4778.0,4019.0,18.88,3.0,3.0,SE,,,,168.0,142.0,"No-till with mulch (NT): 30 cm stubble retained, straw returned, direct sowing by hand","Conventional tillage (CT): residues removed, double ploughing to 20 cm depth",high,table,Table 5,Significant differences between CT and NT observed in 2002-2003 (text states significant differences in this dry year). NT (cd) vs CT (b) - different letter groups. Driest year (575 mm total) - NT advantage most pronounced.,"{'mod_crop_species': 'winter wheat (Triticum aestivum L.)', 'mod_climate': 'semi-arid continental monsoon temperate', 'mod_region': 'Luoyang, Henan Province, China', 'mod_soil_type': 'silt loam (Inceptisol)', 'mod_irrigation': 'rainfed', 'mod_residue_management': 'retained (NT) vs removed (CT)', 'mod_crop_rotation': 'monoculture (winter wheat)', 'mod_study_duration_years': '4', 'mod_N_fertilizer_rate_kg_ha': '150', 'mod_annual_precipitation_mm': 575.0, 'mod_precipitation_fallow_mm': 292.0, 'mod_precipitation_growing_mm': 283.0}"
