paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_legume_species,mod_subsequent_crop,mod_climate_zone,mod_country,mod_site,mod_N_fertilizer_rate_kg_ha,mod_irrigation,mod_soil_type,mod_residue_management,mod_rotation_cycle_years,p_value,significance,mod_subsequent_crop_species,mod_country_region,mod_n_fertilizer_rate_kg_ha,mod_legume_residue_management,mod_rotation_cycle_length_years,mod_preceding_crop_treatment,mod_preceding_crop_control,mod_cultivar,mod_region,mod_tillage,mod_fw_year,mod_rainfall_mm_treatment_year,mod_rainfall_mm_control_year,mod_tillage_system,mod_N_fertilizer_kg_ha,mod_study_years,mod_direct_legume_predecessor,mod_cropping_system,mod_maize_cultivar,mod_soybean_cultivar,mod_planting_pattern,mod_intercropping_pattern,mod_study_type,mod_design,mod_year,mod_previous_crop,mod_n_fertilizer_rate_treatment_kg_ha,mod_n_fertilizer_rate_control_kg_ha,mod_rotation_cycle_length_treatment,mod_rotation_cycle_length_control,mod_study_duration_years,mod_study_period,mod_small_grain_crop,mod_manure_application,mod_alfalfa_years_before_maize,mod_preceding_crop_for_soybean,mod_location,mod_latitude,mod_longitude,mod_mean_annual_precip_mm,mod_mean_annual_temp_C,mod_rotation_crop,mod_variety,mod_elevation,mod_annual_temp_C,mod_annual_precip_mm,mod_trial_type,mod_year_of_rotation_effect,mod_growing_season,mod_precipitation_mm,mod_vetch_survived,mod_precipitation_season_mm,mod_green_leaf_manure,mod_original_source,mod_phase_1_winter_crop,mod_nematode_context,mod_n_soybean_cultivars,mod_n_nonlegume_cultivars,mod_n_mungbean_cultivars,mod_n_blackgram_cultivars,mod_beet_cyst_nematode,mod_cover_crop_before_beet,mod_n_dose_level,mod_preceding_crop_in_treatment,mod_preceding_crop_in_control,mod_rotation_study_duration_years,mod_measurement_year,mod_rotation_cycle,mod_n_fertilizer_control_kg_ha,mod_period,mod_years_of_data,mod_rotation_sequence,mod_control_rotation,mod_N_fertilizer_rate_kgha,mod_film_mulching,mod_indicator_crop,mod_crop_region,mod_CRD_metric,mod_optimal_species_diversity,mod_N_input,mod_time_years,mod_n_experiments,mod_n_observations_total,mod_n_site_years,mod_pct_preceded_by_legumes,mod_time_comparison,mod_functional_group_tested,mod_legume_effect,mod_pct_maize_preceded_by_legume,mod_ley_effect,mod_cultivar_class,mod_n_fertilizer_treatment_kg_ha,mod_management_system,mod_fungicide_control,mod_experiment_type,mod_year_of_rotation,mod_cropping_season,mod_preceding_summer_crop_control,mod_wheat_variety,mod_salt_tolerance,mod_PGPR_strain,mod_inoculation_type,mod_soil_salinity_ECe,mod_soil_taxonomy,mod_experimental_design,mod_experiment_duration_years,mod_elevation_m,mod_fertilizer_details,mod_annual_precipitation_mm,mod_mean_temperature_C,mod_oat_genotype,mod_plot_size_m2,mod_crop_species,mod_study_design,mod_crop_year,mod_subsequent_crop_cultivar,mod_monoculture_duration_years,mod_preceding_crop,mod_n_fertilizer_note,mod_altitude_m,mod_soil_pH,mod_soil_SOC_g_kg,mod_preceding_crop_type,mod_soil_depth_cm,mod_soil_SOM_g_kg,mod_planting_density_plants_ha
KirstyOwen_2014_Wheat_biomass_and_yield_increased,wheat grain yield,kg/ha,text,Figure 7 and text (p. 235-236),1424.0,2245.0,-36.57015590200445,3.0,3.0,LSD,350.0,,,,,,,"Wheat cv. Strzelecki grain yield after mungbean (5 cultivars) as Phase 2 summer crop, Phase 1 wheat (susceptible) background","Wheat cv. Strzelecki grain yield after non-legume summer crops (mean of maize, sorghum, sunflower, millet, panicum; reported range 2046-2444 kg/ha, midpoint used), Phase 1 wheat background",medium,"Negative legume effect due to P. thornei nematode buildup: mungbean is tolerant but susceptible host, building large nematode populations. Treatment mean (1424) is exact from text. Control mean (2245) is midpoint of reported non-legume yield range. Mungbean cultivars: Delta, Emerald, Celera, Berken, Green Diamond. Shares control mean with other legume observations in this Phase 1 background.",Wheat biomass and yield increased when populations of the root-lesion nematode (Pratylenchus thornei) were reduced through sequential rotation of partially resistant winter and summer crops,"K. J. Owen, T. G. Clewett, K. L. Bell, J. P. Thompson",2014,Crop & Pasture Science,10.1071/CP13295,mungbean,,subtropical (semi-arid),Australia,,,rainfed,"Black Vertosol (Waco Series, 56% clay)",,,<=0.05,*,wheat (cv. Strzelecki),,124,"machine-harvested, stubble left standing",4,,,,"Darling Downs, Queensland (27.46S, 151.43E)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wheat cv. Cunningham (susceptible to P. thornei),P. thornei infested field; legumes are susceptible hosts that increase nematode populations,,37.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KirstyOwen_2014_Wheat_biomass_and_yield_increased,wheat grain yield,kg/ha,text,Figure 7 and text (p. 235-236),1544.0,2245.0,-31.224944320712694,3.0,3.0,LSD,350.0,,,,,,,"Wheat cv. Strzelecki grain yield after black gram (2 cultivars) as Phase 2 summer crop, Phase 1 wheat (susceptible) background","Wheat cv. Strzelecki grain yield after non-legume summer crops (mean of maize, sorghum, sunflower, millet, panicum; reported range 2046-2444 kg/ha, midpoint used), Phase 1 wheat background",medium,"Negative legume effect due to P. thornei nematode buildup: black gram is susceptible/tolerant host. Treatment mean (1544) is exact from text. Control mean (2245) is midpoint of reported non-legume yield range. Black gram cultivars: Black Pearl, Regur. Shares control mean with other legume observations.",Wheat biomass and yield increased when populations of the root-lesion nematode (Pratylenchus thornei) were reduced through sequential rotation of partially resistant winter and summer crops,"K. J. Owen, T. G. Clewett, K. L. Bell, J. P. Thompson",2014,Crop & Pasture Science,10.1071/CP13295,black gram (Vigna mungo),,subtropical (semi-arid),Australia,,,rainfed,"Black Vertosol (Waco Series, 56% clay)",,,<=0.05,*,wheat (cv. Strzelecki),,124,"machine-harvested, stubble left standing",4,,,,"Darling Downs, Queensland (27.46S, 151.43E)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wheat cv. Cunningham (susceptible to P. thornei),P. thornei infested field; legumes are susceptible hosts that increase nematode populations,,37.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KirstyOwen_2014_Wheat_biomass_and_yield_increased,wheat grain yield,kg/ha,text,Figure 7 and text (p. 235-236),2614.0,3099.0,-15.650209745079058,3.0,3.0,LSD,350.0,,,,,,,"Wheat cv. Strzelecki grain yield after soybean (4 cultivars) as Phase 2 summer crop, Phase 1 canaryseed (partially resistant) background","Wheat cv. Strzelecki grain yield after non-legume summer crops (mean of maize, sorghum, sunflower, millet, panicum; reported range 2953-3245 kg/ha, midpoint used), Phase 1 canaryseed background",medium,"Negative legume effect attenuated by lower nematode pressure (Phase 1 canaryseed is partially resistant). Treatment mean (2614) is exact from text. Control mean (3099) is midpoint of reported non-legume yield range (2953-3245 kg/ha). Phase 1 canaryseed reduced P. thornei from 3150/kg to 683/kg soil (0-90cm), vs Phase 1 wheat which maintained 5265/kg to 3150/kg. Overall yield 35% higher after Phase 1 canaryseed (l.s.d. 72, P=0.05).",Wheat biomass and yield increased when populations of the root-lesion nematode (Pratylenchus thornei) were reduced through sequential rotation of partially resistant winter and summer crops,"K. J. Owen, T. G. Clewett, K. L. Bell, J. P. Thompson",2014,Crop & Pasture Science,10.1071/CP13295,soybean,,subtropical (semi-arid),Australia,,,rainfed,"Black Vertosol (Waco Series, 56% clay)",,,<=0.05,*,wheat (cv. Strzelecki),,124,"machine-harvested, stubble left standing",4,,,,"Darling Downs, Queensland (27.46S, 151.43E)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,canaryseed cv. Moroccan (partially resistant to P. thornei),P. thornei infested field; lower nematode pressure due to resistant Phase 1 crop,4.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KirstyOwen_2014_Wheat_biomass_and_yield_increased,wheat grain yield,kg/ha,text,Figure 7 and text (p. 235-236),2779.0,3099.0,-10.325911584382059,3.0,3.0,LSD,350.0,,,,,,,"Wheat cv. Strzelecki grain yield after mungbean (5 cultivars) as Phase 2 summer crop, Phase 1 canaryseed (partially resistant) background","Wheat cv. Strzelecki grain yield after non-legume summer crops (mean of maize, sorghum, sunflower, millet, panicum; reported range 2953-3245 kg/ha, midpoint used), Phase 1 canaryseed background",medium,"Smallest negative legume effect in this study (-10.3%). Treatment mean (2779) exact from text. Control mean (3099) is midpoint of reported non-legume yield range. Mungbean cultivars: Delta, Emerald, Celera, Berken, Green Diamond.",Wheat biomass and yield increased when populations of the root-lesion nematode (Pratylenchus thornei) were reduced through sequential rotation of partially resistant winter and summer crops,"K. J. Owen, T. G. Clewett, K. L. Bell, J. P. Thompson",2014,Crop & Pasture Science,10.1071/CP13295,mungbean,,subtropical (semi-arid),Australia,,,rainfed,"Black Vertosol (Waco Series, 56% clay)",,,<=0.05,*,wheat (cv. Strzelecki),,124,"machine-harvested, stubble left standing",4,,,,"Darling Downs, Queensland (27.46S, 151.43E)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,canaryseed cv. Moroccan (partially resistant to P. thornei),P. thornei infested field; lower nematode pressure due to resistant Phase 1 crop,,37.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KirstyOwen_2014_Wheat_biomass_and_yield_increased,wheat grain yield,kg/ha,text,Figure 7 and text (p. 235-236),2448.0,3099.0,-21.00677637947725,3.0,3.0,LSD,350.0,,,,,,,"Wheat cv. Strzelecki grain yield after black gram (2 cultivars) as Phase 2 summer crop, Phase 1 canaryseed (partially resistant) background","Wheat cv. Strzelecki grain yield after non-legume summer crops (mean of maize, sorghum, sunflower, millet, panicum; reported range 2953-3245 kg/ha, midpoint used), Phase 1 canaryseed background",medium,"Treatment mean (2448) exact from text. Control mean (3099) is midpoint of reported non-legume yield range. Black gram cultivars: Black Pearl, Regur. IMPORTANT CONTEXT: This paper shows NEGATIVE legume rotation effect because the field is heavily infested with P. thornei root-lesion nematode. Legumes (soybean, mungbean, black gram) are susceptible hosts that multiply nematode populations, whereas non-legume crops (especially millets, panicum, sorghum) are partially resistant and suppress nematodes. The typical N-fixation benefit of legumes is overwhelmed by the nematode damage pathway. From regression analysis, yield loss was 62% at maximum nematode density (8099 P. thornei/kg soil at 0-90cm). Study location: Formartin, Queensland (27.46S, 151.43E), 364m elevation, Black Vertosol, rainfed, 2000-2003.",Wheat biomass and yield increased when populations of the root-lesion nematode (Pratylenchus thornei) were reduced through sequential rotation of partially resistant winter and summer crops,"K. J. Owen, T. G. Clewett, K. L. Bell, J. P. Thompson",2014,Crop & Pasture Science,10.1071/CP13295,black gram (Vigna mungo),,subtropical (semi-arid),Australia,,,rainfed,"Black Vertosol (Waco Series, 56% clay)",,,<=0.05,*,wheat (cv. Strzelecki),,124,"machine-harvested, stubble left standing",4,,,,"Darling Downs, Queensland (27.46S, 151.43E)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,canaryseed cv. Moroccan (partially resistant to P. thornei),P. thornei infested field; lower nematode pressure due to resistant Phase 1 crop,,37.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koch_2018_Crop_Rotational_Effects_on_Yield,Sugar yield,Mg/ha,figure,Figure 2 (estimated from figure),14.7,14.2,3.5211267605633805,3.0,3.0,,,,,,,,,Sugar beet after field pea (Pisum sativum) in rotation,Sugar beet after winter wheat (Triticum aestivum) in rotation,medium,"Values estimated from Figure 2 bar chart. Mean of 3 field replicates across 10 years (2007-2016). Pea rotation has 5-year SB interval vs wheat rotation 4-year interval, which confounds interpretation. No numeric variance reported. Significance by Tukey LSD at p<=0.05.",Crop Rotational Effects on Yield Formation in Current Sugar Beet Production – Results From a Farm Survey and Field Trials,"Koch H-J, Trimpler K, Jacobs A, Stockfisch N",2018,Frontiers in Plant Science,10.3389/fpls.2018.00231,field pea (Pisum sativum),sugar beet (Beta vulgaris),temperate,Germany,Harste,,rainfed,silty loam Luvisol,,,<0.05,a vs ab (not significant between pea and wheat),,,variable by year; Sollwert-based (target 140 kg N/ha after pea and wheat),returned (crop residues left in field),5 (pea rotation) vs 4 (wheat rotation),,,,Lower Saxony,,,,,,,2007-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,below 400 eggs+juveniles/kg soil,white mustard (both rotations),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koch_2018_Crop_Rotational_Effects_on_Yield,Sugar yield,Mg/ha,figure,Figure 2 (estimated from figure),14.7,14.0,4.999999999999995,3.0,3.0,,,,,,,,,Sugar beet after field pea (Pisum sativum) in rotation,Sugar beet after silage maize (Zea mays) in rotation,medium,"Values estimated from Figure 2. Abstract and discussion confirm ~5% higher yield after pea vs maize. Mean of 3 replicates across 10 years. Pea rotation has wider cropping interval (5 yr vs ~3 yr for maize), which may contribute to yield difference beyond N-fixation alone.",Crop Rotational Effects on Yield Formation in Current Sugar Beet Production – Results From a Farm Survey and Field Trials,"Koch H-J, Trimpler K, Jacobs A, Stockfisch N",2018,Frontiers in Plant Science,10.3389/fpls.2018.00231,field pea (Pisum sativum),sugar beet (Beta vulgaris),temperate,Germany,Harste,,rainfed,silty loam Luvisol,,,<0.05,a vs b (significant),,,"variable by year; Sollwert-based (target 140 kg N/ha after pea, 160 kg N/ha after maize)",returned (crop residues left in field),5 (pea rotation) vs ~3 (maize rotation),,,,Lower Saxony,,,,,,,2007-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,below 400 eggs+juveniles/kg soil,white mustard (pea rotation); none (maize rotation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koch_2018_Crop_Rotational_Effects_on_Yield,Sugar yield,Mg/ha,figure,Figure 6 (estimated from figure),13.0,10.0,30.0,3.0,3.0,,,,,,,,,"Sugar beet after field pea, N0 (0 kg N/ha)","Sugar beet after winter wheat, N0 (0 kg N/ha)",medium,"Values estimated from Figure 6 bar chart. Mean of 3 replicates and 3 years (2011-2013). At zero N fertilizer, the pea N-fixation benefit is maximized. N-dose effect after pea was not significant in any individual year. Overlaps with Figure 2 time period — potential double-counting if both used.",Crop Rotational Effects on Yield Formation in Current Sugar Beet Production – Results From a Farm Survey and Field Trials,"Koch H-J, Trimpler K, Jacobs A, Stockfisch N",2018,Frontiers in Plant Science,10.3389/fpls.2018.00231,field pea (Pisum sativum),sugar beet (Beta vulgaris),temperate,Germany,Harste,,rainfed,silty loam Luvisol,,,,c/d vs e,,,0,returned,5 (pea) vs 4 (wheat),,,,Lower Saxony,,,,,,,2011-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koch_2018_Crop_Rotational_Effects_on_Yield,Sugar yield,Mg/ha,figure,Figure 6 (estimated from figure),14.5,13.0,11.538461538461538,3.0,3.0,,,,,,,,,"Sugar beet after field pea, N1 (40-60 kg N/ha)","Sugar beet after winter wheat, N1 (40-60 kg N/ha)",medium,"Values estimated from Figure 6. N1 = 40 kg N/ha in 2011, 60 kg N/ha in 2012-2013. Mean of 3 replicates and 3 years.",Crop Rotational Effects on Yield Formation in Current Sugar Beet Production – Results From a Farm Survey and Field Trials,"Koch H-J, Trimpler K, Jacobs A, Stockfisch N",2018,Frontiers in Plant Science,10.3389/fpls.2018.00231,field pea (Pisum sativum),sugar beet (Beta vulgaris),temperate,Germany,Harste,,rainfed,silty loam Luvisol,,,,a/b vs b/c,,,40-60 (mean ~53),returned,5 (pea) vs 4 (wheat),,,,Lower Saxony,,,,,,,2011-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koch_2018_Crop_Rotational_Effects_on_Yield,Sugar yield,Mg/ha,figure,Figure 6 (estimated from figure),15.0,14.5,3.4482758620689653,3.0,3.0,,,,,,,,,"Sugar beet after field pea, N2 (80-90 kg N/ha)","Sugar beet after winter wheat, N2 (80-90 kg N/ha)",medium,"Values estimated from Figure 6. At moderate N, pea advantage over wheat diminishes. Mean of 3 replicates and 3 years.",Crop Rotational Effects on Yield Formation in Current Sugar Beet Production – Results From a Farm Survey and Field Trials,"Koch H-J, Trimpler K, Jacobs A, Stockfisch N",2018,Frontiers in Plant Science,10.3389/fpls.2018.00231,field pea (Pisum sativum),sugar beet (Beta vulgaris),temperate,Germany,Harste,,rainfed,silty loam Luvisol,,,,a vs a/b,,,80-90 (mean ~85),returned,5 (pea) vs 4 (wheat),,,,Lower Saxony,,,,,,,2011-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koch_2018_Crop_Rotational_Effects_on_Yield,Sugar yield,Mg/ha,figure,Figure 6 (estimated from figure),15.0,15.0,0.0,3.0,3.0,,,,,,,,,"Sugar beet after field pea, N3 (120 kg N/ha)","Sugar beet after winter wheat, N3 (120 kg N/ha)",medium,"Values estimated from Figure 6. At highest N rate, pea and wheat preceding crops produce equivalent sugar beet yields. Mean of 3 replicates and 3 years.",Crop Rotational Effects on Yield Formation in Current Sugar Beet Production – Results From a Farm Survey and Field Trials,"Koch H-J, Trimpler K, Jacobs A, Stockfisch N",2018,Frontiers in Plant Science,10.3389/fpls.2018.00231,field pea (Pisum sativum),sugar beet (Beta vulgaris),temperate,Germany,Harste,,rainfed,silty loam Luvisol,,,,a vs a/b (ns),,,120,returned,5 (pea) vs 4 (wheat),,,,Lower Saxony,,,,,,,2011-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koch_2018_Crop_Rotational_Effects_on_Yield,Sugar yield,Mg/ha,figure,Figure 6 (estimated from figure),13.0,8.0,62.5,3.0,3.0,,,,,,,,,"Sugar beet after field pea, N0 (0 kg N/ha)","Sugar beet after silage maize, N0 (0 kg N/ha)",medium,Values estimated from Figure 6. Very large effect at zero N reflects both N-fixation benefit of pea and possible negative soil structure effects of maize. Mean of 3 replicates and 3 years. Maize N0 bar is the lowest in the entire figure.,Crop Rotational Effects on Yield Formation in Current Sugar Beet Production – Results From a Farm Survey and Field Trials,"Koch H-J, Trimpler K, Jacobs A, Stockfisch N",2018,Frontiers in Plant Science,10.3389/fpls.2018.00231,field pea (Pisum sativum),sugar beet (Beta vulgaris),temperate,Germany,Harste,,rainfed,silty loam Luvisol,,,,c/d vs f,,,0,returned,5 (pea) vs ~3 (maize),,,,Lower Saxony,,,,,,,2011-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koch_2018_Crop_Rotational_Effects_on_Yield,Sugar yield,Mg/ha,figure,Figure 6 (estimated from figure),14.5,11.5,26.08695652173913,3.0,3.0,,,,,,,,,"Sugar beet after field pea, N1 (40-60 kg N/ha)","Sugar beet after silage maize, N1 (40-60 kg N/ha)",medium,Values estimated from Figure 6. Mean of 3 replicates and 3 years.,Crop Rotational Effects on Yield Formation in Current Sugar Beet Production – Results From a Farm Survey and Field Trials,"Koch H-J, Trimpler K, Jacobs A, Stockfisch N",2018,Frontiers in Plant Science,10.3389/fpls.2018.00231,field pea (Pisum sativum),sugar beet (Beta vulgaris),temperate,Germany,Harste,,rainfed,silty loam Luvisol,,,,a/b vs e,,,40-60 (mean ~53),returned,5 (pea) vs ~3 (maize),,,,Lower Saxony,,,,,,,2011-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koch_2018_Crop_Rotational_Effects_on_Yield,Sugar yield,Mg/ha,figure,Figure 6 (estimated from figure),15.0,13.0,15.384615384615385,3.0,3.0,,,,,,,,,"Sugar beet after field pea, N2 (80-90 kg N/ha)","Sugar beet after silage maize, N2 (80-90 kg N/ha)",medium,Values estimated from Figure 6. Maize N2 yield plateaus; further N increase does not help. Mean of 3 replicates and 3 years.,Crop Rotational Effects on Yield Formation in Current Sugar Beet Production – Results From a Farm Survey and Field Trials,"Koch H-J, Trimpler K, Jacobs A, Stockfisch N",2018,Frontiers in Plant Science,10.3389/fpls.2018.00231,field pea (Pisum sativum),sugar beet (Beta vulgaris),temperate,Germany,Harste,,rainfed,silty loam Luvisol,,,,a vs c/d,,,80-90 (mean ~85),returned,5 (pea) vs ~3 (maize),,,,Lower Saxony,,,,,,,2011-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koch_2018_Crop_Rotational_Effects_on_Yield,Sugar yield,Mg/ha,figure,Figure 6 (estimated from figure),15.0,13.0,15.384615384615385,3.0,3.0,,,,,,,,,"Sugar beet after field pea, N3 (120 kg N/ha)","Sugar beet after silage maize, N3 (120 kg N/ha)",medium,"Values estimated from Figure 6. Even at maximum N fertilization (120 kg/ha), sugar beet yield after maize remains ~15% lower than after pea. Text confirms: 'even at the highest N-dose yield remained lower after maize compared to pea.' Mean of 3 replicates and 3 years. Additional factors beyond N (soil structure, pathogens) likely contribute to maize yield penalty.",Crop Rotational Effects on Yield Formation in Current Sugar Beet Production – Results From a Farm Survey and Field Trials,"Koch H-J, Trimpler K, Jacobs A, Stockfisch N",2018,Frontiers in Plant Science,10.3389/fpls.2018.00231,field pea (Pisum sativum),sugar beet (Beta vulgaris),temperate,Germany,Harste,,rainfed,silty loam Luvisol,,,,a vs d,,,120,returned,5 (pea) vs ~3 (maize),,,,Lower Saxony,,,,,,,2011-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Li_2018_Soil_Plant_Indices_Help_Explain,Pea seed yield,kg seeds ha-1,table,Table 4,4518.0,4403.0,2.6118555530320235,4.0,4.0,,,,,,,,,"Pea in PWP rotation (pea-wheat-pea; preceded by wheat), 2016 (Year 8, Cycle 2)","Pea in PPP monoculture (pea-pea-pea; preceded by pea), 2016",high,"This paper measures LEGUME yield under rotation, not subsequent non-legume crop yield. PWP vs PPP not significantly different by Tukey HSD. No SE/SD reported for seed yield. RCBD with 4 replications.",Soil–Plant Indices Help Explain Legume Response to Crop Rotation in a Semiarid Environment,"Li J, Liu K, Zhang J, Huang L, Coulter JA, Woodburn T, Li L, Gan Y",2018,Frontiers in Plant Science,10.3389/fpls.2018.01488,pea,,semiarid,,,,rainfed,Orthic Brown Chernozem,"returned (stubble retained, straw chopped and spread)",,,"a (both treatments same group, ns)",pea,"Canada, Swift Current, Saskatchewan",4.7,,3,,,CDC Meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wheat,pea,8.0,2016.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Li_2018_Soil_Plant_Indices_Help_Explain,Pea seed yield,kg seeds ha-1,table,Table 4,4690.0,4403.0,6.518282988871224,4.0,4.0,,,,,,,,,"Pea in LCP rotation (lentil-chickpea-pea; preceded by chickpea), 2016 (Year 8, Cycle 2)","Pea in PPP monoculture (pea-pea-pea; preceded by pea), 2016",high,LCP yield numerically higher than PPP but same Tukey group (a). Footnote † indicates significantly greater in first cycle too. Diversified rotation with two other legumes preceding pea.,Soil–Plant Indices Help Explain Legume Response to Crop Rotation in a Semiarid Environment,"Li J, Liu K, Zhang J, Huang L, Coulter JA, Woodburn T, Li L, Gan Y",2018,Frontiers in Plant Science,10.3389/fpls.2018.01488,pea,,semiarid,,,,rainfed,Orthic Brown Chernozem,returned,,,a† (significantly greater yield also found in 2012),pea,"Canada, Swift Current, Saskatchewan",4.7,,3,,,CDC Meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chickpea,pea,8.0,2016.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Li_2018_Soil_Plant_Indices_Help_Explain,Chickpea seed yield,kg seeds ha-1,table,Table 4,1513.0,1495.0,1.2040133779264213,4.0,4.0,,,,,,,,,"Chickpea in CWC rotation (chickpea-wheat-chickpea; preceded by wheat), 2016 (Year 8, Cycle 2)","Chickpea in CCC monoculture (chickpea-chickpea-chickpea, modified to CMC due to disease; preceded by mustard), 2016",high,CCC monoculture was modified: 2015 chickpea replaced with mustard (B. juncea) due to severe ascochyta blight in first cycle. CWC vs CCC not significantly different.,Soil–Plant Indices Help Explain Legume Response to Crop Rotation in a Semiarid Environment,"Li J, Liu K, Zhang J, Huang L, Coulter JA, Woodburn T, Li L, Gan Y",2018,Frontiers in Plant Science,10.3389/fpls.2018.01488,chickpea,,semiarid,,,,rainfed,Orthic Brown Chernozem,returned,,,b (both CWC and CCC in same group),chickpea,"Canada, Swift Current, Saskatchewan",4.7,,3,,,CDC Frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wheat,"mustard (originally chickpea, changed due to severe ascochyta blight)",8.0,2016.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
