paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_climate,mod_region,mod_soil_type,mod_irrigation,mod_residue_management,mod_crop_rotation,mod_study_duration_years,mod_n_fertilizer_rate,mod_previous_crop,mod_soil_moisture_pct,p_value,significance,mod_precipitation_mm,mod_country,mod_row_spacing_cm,mod_seeding_rate_kg_ha,mod_n_fertilizer_kg_ha,mod_cover_crop,mod_latitude,mod_longitude,mod_altitude_m,mod_soil_clay_pct,mod_soil_silt_pct,mod_soil_sand_pct,mod_soil_texture,mod_irrigation_m3_ha,mod_tillage_type_treatment,mod_tillage_type_control,mod_num_sites,mod_num_site_years,mod_cultivar,mod_season,mod_N_fertilizer_rate_kg_ha,mod_wheat_genotypes_pooled,mod_n_fertilizer_rate_kg_ha,mod_rainfall_mm,mod_rice_genotypes_pooled,mod_elevation_m,mod_annual_rainfall_mm,mod_soil_pH,mod_N_rate_kg_ha,mod_years,mod_experimental_design,mod_soil_N_kg_ha,mod_soil_P_kg_ha,mod_soil_K_kg_ha,mod_weed_control_treatment,mod_weed_control_control,mod_year_of_measurement,mod_N_fertilizer_kg_ha,mod_crop_year,mod_mean_annual_rainfall_mm,mod_in_crop_rainfall_mm,mod_fallow_rainfall_mm,mod_years_no_till,mod_fertiliser,mod_S_rate_kg_ha,mod_aridity_index,mod_rotation_includes_legume,mod_preceding_crop,mod_mean_precipitation_mm,mod_farming_system,mod_years_averaged,mod_N_fertilizer_rate_kg_ha_yr,mod_mean_temp_C,mod_hybrid,mod_year,mod_climate_character,mod_annual_precipitation_mm,mod_mean_temperature_C,mod_N_fertilizer_rate,mod_study_type,mod_survey_years,mod_total_sample_size,mod_regression_coefficient_notill_on_yield,mod_regression_t_ratio,mod_regression_significant,mod_sample_mean_yield_bu_acre,mod_sample_sd_yield_bu_acre,mod_yield_equation_R_squared,mod_yield_equation_std_dev_residuals,mod_model_type,mod_irrigation_depth_mm,mod_irrigation_depth_pct_NID,mod_residue_management_treatment,mod_residue_management_control,mod_aridity_index_or_precipitation_mm,mod_year_of_experiment,mod_soil_moisture_field_capacity_pct,mod_seeding_method,mod_seeder_type,mod_seeder_power_hp,mod_mean_annual_precipitation_mm,mod_mean_annual_water_deficit_mm,mod_years_under_notill,mod_experiment_established,mod_data_period,mod_sowing_date,mod_harvest_date,mod_days_to_maturity,mod_study_duration_years_notill,mod_variety,mod_tillage_class,mod_comparison_baseline,mod_n_observation_pairs,mod_n_experiments,mod_analysis_type,mod_koppen_class,mod_soil_texture_class,mod_crop_class,mod_outcome_category,mod_analysis,mod_mean_difference_g_C_per_m2,mod_precipitation_fallow_mm,mod_precipitation_growing_mm,mod_year_of_observation,mod_tillage_depth_cm,mod_study_year,mod_K_rate_kg_ha,mod_P_rate_kg_ha,mod_P_fertilizer_kg_ha,mod_K_fertilizer_kg_ha,mod_growing_season,mod_tillage_history,mod_cropping_system,mod_rotation,mod_pooled_n_observations,mod_number_of_studies,mod_regression_equation,mod_r_squared,mod_study_duration,mod_rotation_type,mod_rotation_diversity,mod_includes_legume,mod_period,mod_years_in_period,mod_n_rotations_pooled,mod_plot_size_m2,mod_bed_type,mod_year_of_data,mod_koppen_climate,mod_clay_content_g_kg,mod_mean_annual_temp_C,mod_site,mod_P2O5_rate_kg_ha,mod_K2O_rate_kg_ha,mod_nutrient_treatment,mod_study_duration_seasons,mod_n_farms,mod_n_cropping_systems,mod_n_weather_repetitions,mod_n_simulated_years,mod_total_data_points,mod_simulation_condition,mod_soil_organic_carbon_pct,mod_seed_rate_kg_ha,mod_num_varieties_tested,mod_num_farms,mod_aridity_index_or_precipitation,mod_fertilizer_type,mod_cover_crop_treatment,mod_weed_control,mod_pre_crop,mod_rainfall_oct_jun_mm,mod_temperature_oct_jun_C,mod_harvest_year,mod_planting_system,mod_planting_geometry,mod_residue_amount_t_ha,mod_n_fertilizer_rate_treatment,mod_n_fertilizer_rate_control,mod_clay_pct,mod_biochar,mod_sampling_depth_cm,mod_baseline_SOC_g_kg,mod_crop_variety,mod_residue_pct,mod_NPK_pct_of_recommended,mod_soil_organic_matter_pct,mod_planting_season,mod_tillage_type,mod_cover_crop_species,mod_insect_exclusion,mod_study_duration_years_under_notill,mod_elevation_masl,mod_seasonal_rainfall_mm,mod_plant_population
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,biological yield,t/ha,table,Table 4,9.59,9.66,-0.7246376811594233,3.0,3.0,SE,0.359,0.359,0.359,0.359,0.359,,,Zero tillage raised bed without residue (ZT-B),Conventional tillage raised bed (CT-B),high,Biological yield (grain + straw). ZT-B vs CT-B matched by planting geometry. Slightly negative effect: ZT-B yielded marginally less than CT-B in 2010-11. LSD NS.,"Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,removed,maize-wheat,2,"averaged over 0, 60, 120, 180 kg N/ha",,,,NS,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raised bed,,,,,,,,,,,,,,,,,,,
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,biological yield,t/ha,table,Table 4,10.14,9.43,7.529162248144231,3.0,3.0,SE,0.359,0.359,0.359,0.359,0.359,,,"Zero tillage flat bed with crop residue (ZT-F+R), maize residue 5 t/ha",Conventional tillage flat bed (CT-F): disc harrow + cultivator + planking,high,Biological yield (grain + straw). ZT-F+R vs CT-F: zero tillage with residue vs conventional. Highest bio yield among all treatments. LSD NS.,"Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,retained,maize-wheat,2,"averaged over 0, 60, 120, 180 kg N/ha",,,,NS,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,5.0,,,,,,,,,,,,,,,,,,
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,biological yield,t/ha,table,Table 4,9.86,9.66,2.0703933747411933,3.0,3.0,SE,0.359,0.359,0.359,0.359,0.359,,,"Zero tillage raised bed with crop residue (ZT-B+R), maize residue 5 t/ha",Conventional tillage raised bed (CT-B),high,Biological yield (grain + straw). ZT-B+R vs CT-B matched by planting geometry. Tillage main effect averaged across 4 N levels. LSD NS.,"Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,retained,maize-wheat,2,"averaged over 0, 60, 120, 180 kg N/ha",,,,NS,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raised bed,5.0,,,,,,,,,,,,,,,,,,
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,grain yield at economic optimum N,kg/ha,table,Table 6,4642.0,4395.0,5.620022753128555,,,,,,,,,,,Zero tillage flat bed (ZT-F) at N_opt=133.1 kg N/ha,Conventional tillage flat bed (CT-F) at N_opt=128.3 kg N/ha,medium,"Grain yield derived from quadratic response functions at each treatment's economic optimum N dose. CAUTION: treatment and control are at DIFFERENT N levels (133.1 vs 128.3 kg/ha), so comparison is confounded by N rate. No variance reported. Data from 2010-11 only.","Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,removed,maize-wheat,2,,,,,,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,133.1 kg N/ha (economic optimum),128.3 kg N/ha (economic optimum),,,,,,,,,,,,,,,,
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,grain yield at economic optimum N,kg/ha,table,Table 6,4372.0,4485.0,-2.519509476031215,,,,,,,,,,,Zero tillage raised bed (ZT-B) at N_opt=132.9 kg N/ha,Conventional tillage raised bed (CT-B) at N_opt=135.3 kg N/ha,medium,Grain yield from quadratic response at economic optimum N. ZT-B yielded LESS than CT-B even at optimum N. Treatment and control at similar but not identical N levels. No variance. 2010-11 only.,"Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,removed,maize-wheat,2,,,,,,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raised bed,,132.9 kg N/ha (economic optimum),135.3 kg N/ha (economic optimum),,,,,,,,,,,,,,,,
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,grain yield at economic optimum N,kg/ha,table,Table 6,4862.0,4395.0,10.625711035267349,,,,,,,,,,,Zero tillage flat bed with residue (ZT-F+R) at N_opt=172.1 kg N/ha,Conventional tillage flat bed (CT-F) at N_opt=128.3 kg N/ha,low,"Grain yield from quadratic response at economic optimum N. CAUTION: N_opt for ZT-F+R (172.1) is 44 kg/ha higher than CT-F (128.3), meaning much of the yield advantage may be due to higher N, not tillage. Paper notes ZT+R requires ~50 kg additional N. No variance. 2010-11 only.","Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,retained,maize-wheat,2,,,,,,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,5.0,172.1 kg N/ha (economic optimum),128.3 kg N/ha (economic optimum),,,,,,,,,,,,,,,,
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,grain yield at economic optimum N,kg/ha,table,Table 6,4805.0,4485.0,7.1348940914158305,,,,,,,,,,,Zero tillage raised bed with residue (ZT-B+R) at N_opt=168.9 kg N/ha,Conventional tillage raised bed (CT-B) at N_opt=135.3 kg N/ha,low,"Grain yield from quadratic response at economic optimum N. N_opt 34 kg/ha higher for ZT-B+R than CT-B, confounding comparison. No variance. 2010-11 only.","Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,retained,maize-wheat,2,,,,,,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raised bed,5.0,168.9 kg N/ha (economic optimum),135.3 kg N/ha (economic optimum),,,,,,,,,,,,,,,,
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,grain yield,t/ha,figure,Figure 1 (estimated from regression equations),4.567,4.375,4.388571428571432,3.0,3.0,,,,,,,,,Zero tillage flat bed (ZT-F) at N=120 kg/ha,Conventional tillage flat bed (CT-F) at N=120 kg/ha,medium,"Grain yield computed from quadratic regression equations in Fig. 1 at common N=120 kg/ha (recommended dose). Equations: ZT-F: y=2.863+0.025x-0.00009x², CT-F: y=2.671+0.025x-0.00009x². Values are model-fitted, not raw treatment means. No variance for regression-derived values. 2010-11 data only.","Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,removed,maize-wheat,2,120,,,,,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,grain yield,t/ha,figure,Figure 1 (estimated from regression equations),4.339,4.495,-3.4705228031145645,3.0,3.0,,,,,,,,,Zero tillage raised bed (ZT-B) at N=120 kg/ha,Conventional tillage raised bed (CT-B) at N=120 kg/ha,medium,"Grain yield from regression equations at N=120. ZT-B: y=2.947+0.02x-0.00007x², CT-B: y=2.767+0.024x-0.00008x². ZT-B yielded less than CT-B at this N level. Model-fitted values, no variance. 2010-11 only.","Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,removed,maize-wheat,2,120,,,,,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raised bed,,,,,,,,,,,,,,,,,,,
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,grain yield,t/ha,figure,Figure 1 (estimated from regression equations),4.575,4.375,4.571428571428576,3.0,3.0,,,,,,,,,Zero tillage flat bed with residue (ZT-F+R) at N=120 kg/ha,Conventional tillage flat bed (CT-F) at N=120 kg/ha,medium,"Grain yield from regression equations at N=120. ZT-F+R: y=3.255+0.017x-0.00005x², CT-F: y=2.671+0.025x-0.00009x². At common N=120, ZT-F+R advantage is modest (+4.6%); the large yield advantage in Table 6 (10.6%) was at higher N_opt. Model-fitted, no variance. 2010-11 only.","Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,retained,maize-wheat,2,120,,,,,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,5.0,,,,,,,,,,,,,,,,,,
RLChoudhary_2020_Effect_of_Conservation_Agricultural_and,grain yield,t/ha,figure,Figure 1 (estimated from regression equations),4.515,4.495,0.4449388209121151,3.0,3.0,,,,,,,,,Zero tillage raised bed with residue (ZT-B+R) at N=120 kg/ha,Conventional tillage raised bed (CT-B) at N=120 kg/ha,medium,"Grain yield from regression equations at N=120. ZT-B+R: y=3.075+0.018x-0.00005x², CT-B: y=2.767+0.024x-0.00008x². Nearly identical yield at common N=120. Model-fitted, no variance. 2010-11 only.","Effect of Conservation Agricultural and Nitrogen Management Practices on Productivity, Profitability, Nutrient-uptake and Response Functions of N-fertilization in Wheat",R. L. Choudhary and U. K. Behera,2020,International Journal of Current Microbiology and Applied Sciences,10.20546/ijcmas.2020.904.256,wheat,semi-arid subtropical,"New Delhi, India",sandy loam,irrigated,retained,maize-wheat,2,120,,,,,672,India,,,,,28.4,77.1,,,,,,,,,,,PBW 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raised bed,5.0,,,,,,,,,,,,,,,,,,
RodrigoEspinoza_2025_Integrated_effect_of_conservation_agriculture,Wheat grain yield,t/ha,table,Table 2,3.12,2.84,9.859154929577475,4.0,4.0,LSD,0.31,,,,,,,"Conservation agriculture (no-till, full residue retention)","Conventional tillage (mouldboard plough + disc harrow, residue removed)",high,Factorial design: CA vs CT comparison (no biochar). LSD is pooled across all 4 treatments. 4 replications (RCBD).,Integrated effect of conservation agriculture and biochar on soil carbon sequestration and wheat productivity in semi-arid Alfisols,"Rodrigo Espinoza, Valentina Muñoz, Ignacio Bravo, Catalina Fuentes",2025,International Journal of Research in Agronomy,https://www.doi.org/10.33545/2618060X.2025.v8.i10c.5063,wheat,semi-arid,Chile,Alfisol (Typic Haploxeralf),rainfed,retained,continuous wheat,,,,,,,,Chile,,,120.0,,-33.567,-70.633,,,,,sandy clay loam,,,,,,Pantera-INIA (spring bread wheat),,,,,312.0,,480.0,,,,,,,,,,,,,,,,,1,,,,,,,,,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,"Antumapu Experimental Station, Santiago",,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,none,,,,,,,,,,,,,,
RodrigoEspinoza_2025_Integrated_effect_of_conservation_agriculture,Wheat grain yield,t/ha,table,Table 2,3.38,2.71,24.723247232472325,4.0,4.0,LSD,0.34,,,,,,,"Conservation agriculture (no-till, full residue retention)","Conventional tillage (mouldboard plough + disc harrow, residue removed)",high,Factorial design: CA vs CT comparison (no biochar). LSD is pooled across all 4 treatments. 2022 had 23-day dry spell at flag-leaf emergence.,Integrated effect of conservation agriculture and biochar on soil carbon sequestration and wheat productivity in semi-arid Alfisols,"Rodrigo Espinoza, Valentina Muñoz, Ignacio Bravo, Catalina Fuentes",2025,International Journal of Research in Agronomy,https://www.doi.org/10.33545/2618060X.2025.v8.i10c.5063,wheat,semi-arid,Chile,Alfisol (Typic Haploxeralf),rainfed,retained,continuous wheat,,,,,,,,Chile,,,120.0,,-33.567,-70.633,,,,,sandy clay loam,,,,,,Pantera-INIA (spring bread wheat),,,,,284.0,,480.0,,,,,,,,,,,,,,,,,2,,,,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,"Antumapu Experimental Station, Santiago",,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,none,,,,,,,,,,,,,,
RodrigoEspinoza_2025_Integrated_effect_of_conservation_agriculture,Wheat grain yield,t/ha,table,Table 2,3.51,2.63,33.460076045627375,4.0,4.0,LSD,0.37,,,,,,,"Conservation agriculture (no-till, full residue retention)","Conventional tillage (mouldboard plough + disc harrow, residue removed)",high,Factorial design: CA vs CT comparison (no biochar). LSD is pooled across all 4 treatments. Wettest season of the three.,Integrated effect of conservation agriculture and biochar on soil carbon sequestration and wheat productivity in semi-arid Alfisols,"Rodrigo Espinoza, Valentina Muñoz, Ignacio Bravo, Catalina Fuentes",2025,International Journal of Research in Agronomy,https://www.doi.org/10.33545/2618060X.2025.v8.i10c.5063,wheat,semi-arid,Chile,Alfisol (Typic Haploxeralf),rainfed,retained,continuous wheat,,,,,,,,Chile,,,120.0,,-33.567,-70.633,,,,,sandy clay loam,,,,,,Pantera-INIA (spring bread wheat),,,,,341.0,,480.0,,,,,,,,,,,,,,,,,3,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,,,,"Antumapu Experimental Station, Santiago",,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,none,,,,,,,,,,,,,,
RodrigoEspinoza_2025_Integrated_effect_of_conservation_agriculture,Wheat grain yield,t/ha,table,Table 2,3.51,3.27,7.339449541284397,4.0,4.0,LSD,0.31,,,,,,,"CA + BC (no-till, residue retention + surface-applied biochar 5 t/ha)",BC (conventional tillage + biochar 5 t/ha incorporated to 15 cm),high,"Factorial design: CA+BC vs BC comparison (both have biochar, tillage differs). Isolates tillage effect with biochar present. LSD pooled across all 4 treatments.",Integrated effect of conservation agriculture and biochar on soil carbon sequestration and wheat productivity in semi-arid Alfisols,"Rodrigo Espinoza, Valentina Muñoz, Ignacio Bravo, Catalina Fuentes",2025,International Journal of Research in Agronomy,https://www.doi.org/10.33545/2618060X.2025.v8.i10c.5063,wheat,semi-arid,Chile,Alfisol (Typic Haploxeralf),rainfed,retained,continuous wheat,,,,,,,,Chile,,,120.0,,-33.567,-70.633,,,,,sandy clay loam,,,,,,Pantera-INIA (spring bread wheat),,,,,312.0,,480.0,,,,,,,,,,,,,,,,,1,,,,,,,,,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,"Antumapu Experimental Station, Santiago",,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,5 t/ha biochar applied,,,,,,,,,,,,,,
RodrigoEspinoza_2025_Integrated_effect_of_conservation_agriculture,Wheat grain yield,t/ha,table,Table 2,4.08,3.64,12.087912087912086,4.0,4.0,LSD,0.34,,,,,,,"CA + BC (no-till, residue retention + surface-applied biochar 5 t/ha)",BC (conventional tillage + biochar 5 t/ha incorporated to 15 cm),high,"Factorial design: CA+BC vs BC comparison (both have biochar, tillage differs). 2022 dry spell at flag-leaf emergence. LSD pooled across all 4 treatments.",Integrated effect of conservation agriculture and biochar on soil carbon sequestration and wheat productivity in semi-arid Alfisols,"Rodrigo Espinoza, Valentina Muñoz, Ignacio Bravo, Catalina Fuentes",2025,International Journal of Research in Agronomy,https://www.doi.org/10.33545/2618060X.2025.v8.i10c.5063,wheat,semi-arid,Chile,Alfisol (Typic Haploxeralf),rainfed,retained,continuous wheat,,,,,,,,Chile,,,120.0,,-33.567,-70.633,,,,,sandy clay loam,,,,,,Pantera-INIA (spring bread wheat),,,,,284.0,,480.0,,,,,,,,,,,,,,,,,2,,,,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,"Antumapu Experimental Station, Santiago",,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,5 t/ha biochar applied,,,,,,,,,,,,,,
RodrigoEspinoza_2025_Integrated_effect_of_conservation_agriculture,Wheat grain yield,t/ha,table,Table 2,4.43,3.89,13.881748071979425,4.0,4.0,LSD,0.37,,,,,,,"CA + BC (no-till, residue retention + surface-applied biochar 5 t/ha)",BC (conventional tillage + biochar 5 t/ha incorporated to 15 cm),high,"Factorial design: CA+BC vs BC comparison (both have biochar, tillage differs). Wettest season. LSD pooled across all 4 treatments.",Integrated effect of conservation agriculture and biochar on soil carbon sequestration and wheat productivity in semi-arid Alfisols,"Rodrigo Espinoza, Valentina Muñoz, Ignacio Bravo, Catalina Fuentes",2025,International Journal of Research in Agronomy,https://www.doi.org/10.33545/2618060X.2025.v8.i10c.5063,wheat,semi-arid,Chile,Alfisol (Typic Haploxeralf),rainfed,retained,continuous wheat,,,,,,,,Chile,,,120.0,,-33.567,-70.633,,,,,sandy clay loam,,,,,,Pantera-INIA (spring bread wheat),,,,,341.0,,480.0,,,,,,,,,,,,,,,,,3,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,,,,"Antumapu Experimental Station, Santiago",,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,5 t/ha biochar applied,,,,,,,,,,,,,,
RodrigoEspinoza_2025_Integrated_effect_of_conservation_agriculture,Soil organic carbon (0-20 cm),g/kg,table,Table 1,9.2,8.1,13.580246913580243,4.0,4.0,LSD,0.84,,,,,,,"Conservation agriculture (no-till, full residue retention)","Conventional tillage (mouldboard plough + disc harrow, residue removed)",high,Factorial design: CA vs CT (no biochar). SOC measured by Walkley-Black wet oxidation. LSD pooled across all 4 treatments.,Integrated effect of conservation agriculture and biochar on soil carbon sequestration and wheat productivity in semi-arid Alfisols,"Rodrigo Espinoza, Valentina Muñoz, Ignacio Bravo, Catalina Fuentes",2025,International Journal of Research in Agronomy,https://www.doi.org/10.33545/2618060X.2025.v8.i10c.5063,wheat,semi-arid,Chile,Alfisol (Typic Haploxeralf),rainfed,retained,continuous wheat,,,,,,,,Chile,,,120.0,,,,,,,,sandy clay loam,,,,,,Pantera-INIA (spring bread wheat),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Antumapu Experimental Station, Santiago",,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,none,0-20,8.4,,,,,,,,,,,,
